Heroe 1,Heroe 2,Resultado Comics,Resultado Peliculas,Ganador
The Flash,Outrider,1,2,0
The Flash,Pepper Potts (Extremis),1,2,0
The Flash,Phastos,1,2,0
The Flash,Photon,2,1,0
The Flash,Proxima Midnight,2,2,2
The Flash,Quake,2,2,2
The Flash,Quicksilver,2,2,2
The Flash,Red Guardian,1,1,1
The Flash,Red Skull (Stonekeeper),0,1,0
The Flash,Red Skull,2,1,0
The Flash,Rescue,1,2,0
The Flash,Rocket Raccoon,1,1,1
The Flash,Ronan The Accuser (Power Stone),2,1,0
The Flash,Ronan The Accuser,2,1,0
The Flash,Ronin,1,2,0
The Flash,Scarlet Witch,2,2,2
The Flash,Sersi (uni-mind),2,2,2
The Flash,Sersi,0,2,0
The Flash,Shang-Chi,2,2,2
The Flash,She-Hulk,1,0,0
The Flash,Shuri,1,2,0
The Flash,Sif,2,1,0
The Flash,Sinister Strange,2,1,0
The Flash,Smart Hulk,1,1,1
The Flash,Spectral Vision,1,0,0
The Flash,Spider-Man,0,1,0
The Flash,Star-Lord (Celestial Power),2,1,0
The Flash,Star-Lord,0,1,0
The Flash,Stature,1,1,1
The Flash,Surtur,0,1,0
The Flash,Swole Groot,1,2,0
The Flash,Talos The Untamed,0,2,0
The Flash,Taskmaster,2,2,2
The Flash,Teenage Groot,1,2,0
The Flash,Thanos,1,2,0
The Flash,Thanos (Infinity Gauntlet),2,2,2
The Flash,The Collector,2,2,2
The Flash,The Executioner,1,1,1
The Flash,The Grandmaster,0,1,0
The Flash,The Great Protector,2,1,0
The Flash,The Punisher,1,2,0
The Flash,Thena,2,2,2
The Flash,Thor (Pre-Ragnarok),1,1,1
The Flash,Thor (Awakened),1,0,0
The Flash,Thor,1,1,1
The Flash,Ultron,2,2,2
The Flash,Unworthy Thor,2,1,0
The Flash,Valkyrie,0,1,0
The Flash,Vision,1,1,1
The Flash,Vulture,0,2,0
The Flash,Wanda Maximoff (Pre-WandaVision),1,2,0
The Flash,War Machine,2,2,2
The Flash,Warlock,1,0,0
The Flash,Wasp,2,1,0
The Flash,Whiplash,2,1,0
The Flash,Whiplash (Mark II),2,1,0
The Flash,White Wolf,2,2,2
The Flash,Winter Soldier,1,1,1
The Flash,Wolverine,1,2,0
The Flash,Wong,1,1,1
The Flash,YellowJacket,1,2,0
The Flash,Yondu,1,0,0
The Flash,Zeus,1,1,1
Vigilante,White Dragon,2,2,2
Vigilante,Wonder Woman (Armor of Asteria),1,2,0
Vigilante,Wrath,2,2,2
Vigilante,Zeus,2,2,2
Vigilante,Agatha Harkness,2,1,0
Vigilante,Abomination,1,1,1
Vigilante,Ajak,1,2,0
Vigilante,Ancient One (time stone),1,1,1
Vigilante,Ancient One,1,1,1
Vigilante,Ant-Man,1,2,0
Vigilante,Arishem The Judge,2,2,2
Vigilante,Ayo,1,1,1
Vigilante,Baby Groot,1,1,1
Vigilante,Baron Mordo,2,1,0
Vigilante,Baron Zemo,0,0,0
Vigilante,Black Bolt (Earth 838),1,2,0
Vigilante,Black Bolt,2,1,0
Vigilante,Black Panther,1,1,1
Vigilante,Black Panther,2,2,2
Vigilante,Black Widow,1,2,0
Vigilante,Black Widow,2,2,2
Vigilante,Bucky Barnes,1,1,1
Vigilante,Bullseye,1,2,0
Vigilante,Captain America,2,1,0
Vigilante,Captain America (Worthy),1,1,1
Vigilante,Captain Carter (Earth 838),1,2,0
Vigilante,Captain Marvel,1,1,1
Vigilante,Chitauri Footsoldier,1,2,0
Vigilante,Corvus Glaive,1,1,1
Vigilante,Crossbones,2,2,2
Vigilante,Cull Obsidian,2,1,0
Vigilante,Dar-Benn,2,2,2
Vigilante,Daredevil,1,2,0
Vigilante,Deathlok,1,2,0
Vigilante,Destroyer,2,1,0
Vigilante,Doctor Strange,2,2,2
Vigilante,Dormammu,1,1,1
Vigilante,Drax The Destroyer,1,1,1
Vigilante,Ebony Maw,1,2,0
Vigilante,Echo,1,1,1
Vigilante,Ego,2,1,0
Vigilante,Elektra,0,2,0
Vigilante,Eternity,2,1,0
Vigilante,Falcon,0,2,0
Vigilante,Fandral,1,2,0
Vigilante,Fat Thor,2,1,0
Vigilante,Fenris,1,1,1
Vigilante,Frigga,1,2,0
Vigilante,G'iah,2,2,2
Vigilante,Gamora,2,1,0
Vigilante,Gargantos,2,1,0
Vigilante,Ghost,1,1,1
Vigilante,Ghost Rider,1,2,0
Vigilante,Giant-Man,2,2,2
Vigilante,Gilgamesh,1,1,1
Vigilante,Gorr The God Butcher,2,2,2
Vigilante,Gravik,1,2,0
Vigilante,Groot,1,0,0
Vigilante,Hawkeye,2,2,2
Vigilante,Hawkeye,1,2,0
Vigilante,Heimdall,1,2,0
Vigilante,Hela,1,1,1
Vigilante,High Evolutionary,1,1,1
Vigilante,Hulk (Stark Gauntlet),0,2,0
Vigilante,Hulk,1,0,0
Vigilante,Ikaris,1,1,1
Vigilante,Iron Fist,2,1,0
Vigilante,Iron Man,1,2,0
Vigilante,Iron Man (Mk 1),2,1,0
Vigilante,Iron Man (Stark Gauntlet),1,2,0
Vigilante,Iron Man (Hulkbuster),2,1,0
Vigilante,Iron Monger,0,2,0
Vigilante,Iron Spider,2,1,0
Vigilante,Ironheart,2,1,0
Vigilante,Jemiah The Analyzer,2,1,0
Vigilante,Jessica Jones,2,2,2
Vigilante,Kaecilius,1,2,0
Vigilante,Kang the Conqueror,2,2,2
Vigilante,Killian,2,2,2
Vigilante,Killmonger,2,0,0
Vigilante,Kingo,1,2,0
Vigilante,Kingpin,2,1,0
Vigilante,Korath The Pursuer,1,2,0
Vigilante,Korg,1,1,1
Vigilante,Kro,0,2,0
Vigilante,Kurse,1,2,0
Vigilante,Kid Loki,2,1,0
Vigilante,Lady Loki,2,1,0
Vigilante,Leo Fitz,2,1,0
Vigilante,Leviathan,2,2,2
Vigilante,Loki,1,1,1
Vigilante,Loki (Mind Stone),2,1,0
Vigilante,Loki (Keeper Of The Multiverse),1,1,1
Vigilante,Loki (Variant L1130),2,2,2
Vigilante,Loki (King of Asgard),2,2,2
Vigilante,Luke Cage,2,1,0
Vigilante,M'baku,1,2,0
Vigilante,Makkari,2,2,2
Vigilante,Malekith (Reality Stone),1,2,0
Vigilante,Malekith,1,1,1
Vigilante,Mandarin,2,1,0
Vigilante,Mantis,1,0,0
Vigilante,Mighty Thor,2,1,0
Vigilante,MODOK,1,2,0
Vigilante,Moon Knight,1,2,0
Vigilante,Mr. Fantastic (Earth 838),2,2,2
Vigilante,Mr. Knight,1,2,0
Vigilante,Ms. America,1,1,1
Vigilante,Ms. Marvel,1,2,0
Vigilante,Mysterio,1,2,0
Vigilante,Namor,2,1,0
Vigilante,Nebula,1,2,0
Vigilante,Nick Fury,2,0,0
Vigilante,Nomad,2,0,0
Vigilante,Odin,1,1,1
Vigilante,Okoye,2,1,0
Vigilante,Outrider,2,1,0
Vigilante,Pepper Potts (Extremis),1,1,1
Vigilante,Phastos,1,2,0
Vigilante,Photon,1,2,0
Vigilante,Proxima Midnight,2,2,2
Vigilante,Quake,2,2,2
Vigilante,Quicksilver,1,2,0
Vigilante,Red Guardian,2,2,2
Vigilante,Red Skull (Stonekeeper),2,2,2
Vigilante,Red Skull,2,2,2
Vigilante,Rescue,2,2,2
Vigilante,Rocket Raccoon,1,1,1
Vigilante,Ronan The Accuser (Power Stone),2,2,2
Vigilante,Ronan The Accuser,2,2,2
Vigilante,Ronin,2,1,0
Vigilante,Scarlet Witch,1,1,1
Vigilante,Sersi (uni-mind),1,1,1
Vigilante,Sersi,1,2,0
Vigilante,Shang-Chi,1,2,0
Vigilante,She-Hulk,2,1,0
Vigilante,Shuri,1,1,1
Vigilante,Sif,2,2,2
Vigilante,Sinister Strange,2,2,2
Vigilante,Smart Hulk,2,1,0
Vigilante,Spectral Vision,1,2,0
Vigilante,Spider-Man,2,1,0
Vigilante,Star-Lord (Celestial Power),2,1,0
Vigilante,Star-Lord,2,2,2
Vigilante,Stature,1,2,0
Vigilante,Surtur,1,1,1
Vigilante,Swole Groot,1,0,0
Vigilante,Talos The Untamed,1,1,1
Vigilante,Taskmaster,1,2,0
Vigilante,Teenage Groot,2,2,2
Vigilante,Thanos,2,1,0
Vigilante,Thanos (Infinity Gauntlet),1,1,1
Vigilante,The Collector,1,1,1
Vigilante,The Executioner,2,2,2
Vigilante,The Grandmaster,1,1,1
Vigilante,The Great Protector,2,1,0
Vigilante,The Punisher,1,2,0
Vigilante,Thena,0,1,0
Vigilante,Thor (Pre-Ragnarok),1,1,1
Vigilante,Thor (Awakened),2,1,0
Vigilante,Thor,1,2,0
Vigilante,Ultron,2,2,2
Vigilante,Unworthy Thor,1,1,1
Vigilante,Valkyrie,0,1,0
Vigilante,Vision,2,1,0
Vigilante,Vulture,1,1,1
Vigilante,Wanda Maximoff (Pre-WandaVision),2,0,0
Vigilante,War Machine,1,2,0
Vigilante,Warlock,1,2,0
Vigilante,Wasp,2,2,2
Vigilante,Whiplash,2,2,2
Vigilante,Whiplash (Mark II),1,2,0
Vigilante,White Wolf,2,2,2
Vigilante,Winter Soldier,1,2,0
Vigilante,Wolverine,2,2,2
Vigilante,Wong,2,1,0
Vigilante,YellowJacket,1,1,1
Vigilante,Yondu,1,1,1
Vigilante,Zeus,1,2,0
White Dragon,Wonder Woman (Armor of Asteria),1,2,0
White Dragon,Wrath,1,1,1
White Dragon,Zeus,2,2,2
White Dragon,Agatha Harkness,2,1,0
White Dragon,Abomination,0,2,0
White Dragon,Ajak,1,1,1
White Dragon,Ancient One (time stone),2,2,2
White Dragon,Ancient One,2,2,2
White Dragon,Ant-Man,1,2,0
White Dragon,Arishem The Judge,1,2,0
White Dragon,Ayo,1,2,0
White Dragon,Baby Groot,1,0,0
White Dragon,Baron Mordo,0,1,0
White Dragon,Baron Zemo,1,1,1
White Dragon,Black Bolt (Earth 838),0,2,0
White Dragon,Black Bolt,2,1,0
White Dragon,Black Panther,1,1,1
White Dragon,Black Panther,1,2,0
White Dragon,Black Widow,1,2,0
White Dragon,Black Widow,2,1,0
White Dragon,Bucky Barnes,2,0,0
White Dragon,Bullseye,1,2,0
White Dragon,Captain America,1,2,0
White Dragon,Captain America (Worthy),2,1,0
White Dragon,Captain Carter (Earth 838),0,2,0
White Dragon,Captain Marvel,1,1,1
White Dragon,Chitauri Footsoldier,1,1,1
White Dragon,Corvus Glaive,2,1,0
White Dragon,Crossbones,2,2,2
White Dragon,Cull Obsidian,2,2,2
White Dragon,Dar-Benn,1,1,1
White Dragon,Daredevil,2,0,0
White Dragon,Deathlok,2,1,0
White Dragon,Destroyer,2,2,2
White Dragon,Doctor Strange,1,1,1
White Dragon,Dormammu,1,2,0
White Dragon,Drax The Destroyer,2,1,0
White Dragon,Ebony Maw,1,2,0
White Dragon,Echo,0,1,0
White Dragon,Ego,0,2,0
White Dragon,Elektra,2,0,0
White Dragon,Eternity,2,2,2
White Dragon,Falcon,1,2,0
White Dragon,Fandral,2,2,2
White Dragon,Fat Thor,2,1,0
White Dragon,Fenris,2,0,0
White Dragon,Frigga,1,2,0
White Dragon,G'iah,1,2,0
White Dragon,Gamora,1,0,0
White Dragon,Gargantos,1,1,1
White Dragon,Ghost,2,1,0
White Dragon,Ghost Rider,1,2,0
White Dragon,Giant-Man,2,2,2
White Dragon,Gilgamesh,1,2,0
White Dragon,Gorr The God Butcher,1,1,1
White Dragon,Gravik,1,1,1
White Dragon,Groot,1,2,0
White Dragon,Hawkeye,1,1,1
White Dragon,Hawkeye,2,0,0
White Dragon,Heimdall,1,2,0
White Dragon,Hela,2,1,0
White Dragon,High Evolutionary,2,2,2
White Dragon,Hulk (Stark Gauntlet),0,1,0
White Dragon,Hulk,2,1,0
White Dragon,Ikaris,2,1,0
White Dragon,Iron Fist,0,2,0
White Dragon,Iron Man,1,1,1
White Dragon,Iron Man (Mk 1),2,2,2
White Dragon,Iron Man (Stark Gauntlet),1,1,1
White Dragon,Iron Man (Hulkbuster),1,0,0
White Dragon,Iron Monger,2,1,0
White Dragon,Iron Spider,1,2,0
White Dragon,Ironheart,0,1,0
White Dragon,Jemiah The Analyzer,2,2,2
White Dragon,Jessica Jones,2,2,2
White Dragon,Kaecilius,1,0,0
White Dragon,Kang the Conqueror,1,2,0
White Dragon,Killian,2,1,0
White Dragon,Killmonger,2,1,0
White Dragon,Kingo,1,1,1
White Dragon,Kingpin,0,2,0
White Dragon,Korath The Pursuer,1,1,1
White Dragon,Korg,2,0,0
White Dragon,Kro,2,0,0
White Dragon,Kurse,2,1,0
White Dragon,Kid Loki,2,2,2
White Dragon,Lady Loki,2,1,0
White Dragon,Leo Fitz,1,2,0
White Dragon,Leviathan,2,2,2
White Dragon,Loki,2,2,2
White Dragon,Loki (Mind Stone),1,1,1
White Dragon,Loki (Keeper Of The Multiverse),0,1,0
White Dragon,Loki (Variant L1130),2,2,2
White Dragon,Loki (King of Asgard),1,1,1
White Dragon,Luke Cage,1,1,1
White Dragon,M'baku,2,0,0
White Dragon,Makkari,2,2,2
White Dragon,Malekith (Reality Stone),1,0,0
White Dragon,Malekith,2,1,0
White Dragon,Mandarin,1,2,0
White Dragon,Mantis,1,1,1
White Dragon,Mighty Thor,1,1,1
White Dragon,MODOK,2,1,0
White Dragon,Moon Knight,2,0,0
White Dragon,Mr. Fantastic (Earth 838),2,1,0
White Dragon,Mr. Knight,2,1,0
White Dragon,Ms. America,1,1,1
White Dragon,Ms. Marvel,0,1,0
White Dragon,Mysterio,2,1,0
White Dragon,Namor,1,2,0
White Dragon,Nebula,2,1,0
White Dragon,Nick Fury,2,1,0
White Dragon,Nomad,2,2,2
White Dragon,Odin,1,2,0
White Dragon,Okoye,1,0,0
White Dragon,Outrider,1,2,0
White Dragon,Pepper Potts (Extremis),1,2,0
White Dragon,Phastos,2,1,0
White Dragon,Photon,1,2,0
White Dragon,Proxima Midnight,1,1,1
White Dragon,Quake,1,2,0
White Dragon,Quicksilver,0,1,0
White Dragon,Red Guardian,1,1,1
White Dragon,Red Skull (Stonekeeper),1,2,0
White Dragon,Red Skull,0,0,0
White Dragon,Rescue,1,0,0
White Dragon,Rocket Raccoon,1,2,0
White Dragon,Ronan The Accuser (Power Stone),1,1,1
White Dragon,Ronan The Accuser,1,2,0
White Dragon,Ronin,1,1,1
White Dragon,Scarlet Witch,2,2,2
White Dragon,Sersi (uni-mind),2,1,0
White Dragon,Sersi,2,1,0
White Dragon,Shang-Chi,1,1,1
White Dragon,She-Hulk,1,2,0
White Dragon,Shuri,2,1,0
White Dragon,Sif,1,1,1
White Dragon,Sinister Strange,2,0,0
White Dragon,Smart Hulk,1,0,0
White Dragon,Spectral Vision,1,1,1
White Dragon,Spider-Man,2,2,2
White Dragon,Star-Lord (Celestial Power),1,1,1
White Dragon,Star-Lord,1,1,1
White Dragon,Stature,1,2,0
White Dragon,Surtur,1,2,0
White Dragon,Swole Groot,1,2,0
White Dragon,Talos The Untamed,2,2,2
White Dragon,Taskmaster,2,0,0
White Dragon,Teenage Groot,2,2,2
White Dragon,Thanos,1,0,0
White Dragon,Thanos (Infinity Gauntlet),2,2,2
White Dragon,The Collector,2,1,0
White Dragon,The Executioner,1,1,1
White Dragon,The Grandmaster,2,2,2
White Dragon,The Great Protector,2,2,2
White Dragon,The Punisher,2,2,2
White Dragon,Thena,1,1,1
White Dragon,Thor (Pre-Ragnarok),1,1,1
White Dragon,Thor (Awakened),2,2,2
White Dragon,Thor,1,1,1
White Dragon,Ultron,2,2,2
White Dragon,Unworthy Thor,2,1,0
White Dragon,Valkyrie,2,1,0
White Dragon,Vision,1,2,0
White Dragon,Vulture,2,2,2
White Dragon,Wanda Maximoff (Pre-WandaVision),1,2,0
White Dragon,War Machine,2,1,0
White Dragon,Warlock,2,2,2
White Dragon,Wasp,0,2,0
White Dragon,Whiplash,2,2,2
White Dragon,Whiplash (Mark II),1,2,0
White Dragon,White Wolf,1,2,0
White Dragon,Winter Soldier,1,0,0
White Dragon,Wolverine,1,2,0
White Dragon,Wong,1,2,0
White Dragon,YellowJacket,1,2,0
White Dragon,Yondu,2,2,2
White Dragon,Zeus,2,2,2
Wonder Woman (Armor of Asteria),Wrath,2,2,2
Wonder Woman (Armor of Asteria),Zeus,0,1,0
Wonder Woman (Armor of Asteria),Agatha Harkness,2,1,0
Wonder Woman (Armor of Asteria),Abomination,2,2,2
Wonder Woman (Armor of Asteria),Ajak,0,1,0
Wonder Woman (Armor of Asteria),Ancient One (time stone),2,1,0
Wonder Woman (Armor of Asteria),Ancient One,1,2,0
Wonder Woman (Armor of Asteria),Ant-Man,2,2,2
Wonder Woman (Armor of Asteria),Arishem The Judge,1,2,0
Wonder Woman (Armor of Asteria),Ayo,1,2,0
Wonder Woman (Armor of Asteria),Baby Groot,2,1,0
Wonder Woman (Armor of Asteria),Baron Mordo,1,1,1
Wonder Woman (Armor of Asteria),Baron Zemo,0,2,0
Wonder Woman (Armor of Asteria),Black Bolt (Earth 838),2,2,2
Wonder Woman (Armor of Asteria),Black Bolt,2,1,0
Wonder Woman (Armor of Asteria),Black Panther,2,0,0
Wonder Woman (Armor of Asteria),Black Panther,1,2,0
Wonder Woman (Armor of Asteria),Black Widow,0,2,0
Wonder Woman (Armor of Asteria),Black Widow,2,1,0
Wonder Woman (Armor of Asteria),Bucky Barnes,0,0,0
Wonder Woman (Armor of Asteria),Bullseye,0,1,0
Wonder Woman (Armor of Asteria),Captain America,1,0,0
Wonder Woman (Armor of Asteria),Captain America (Worthy),1,1,1
Wonder Woman (Armor of Asteria),Captain Carter (Earth 838),0,0,0
Wonder Woman (Armor of Asteria),Captain Marvel,1,1,1
Wonder Woman (Armor of Asteria),Chitauri Footsoldier,1,1,1
Wonder Woman (Armor of Asteria),Corvus Glaive,1,1,1
Wonder Woman (Armor of Asteria),Crossbones,0,1,0
Wonder Woman (Armor of Asteria),Cull Obsidian,1,2,0
Wonder Woman (Armor of Asteria),Dar-Benn,2,0,0
Wonder Woman (Armor of Asteria),Daredevil,2,2,2
Wonder Woman (Armor of Asteria),Deathlok,1,2,0
Wonder Woman (Armor of Asteria),Destroyer,1,1,1
Wonder Woman (Armor of Asteria),Doctor Strange,0,1,0
Wonder Woman (Armor of Asteria),Dormammu,0,2,0
Wonder Woman (Armor of Asteria),Drax The Destroyer,1,1,1
Wonder Woman (Armor of Asteria),Ebony Maw,1,1,1
Wonder Woman (Armor of Asteria),Echo,2,2,2
Wonder Woman (Armor of Asteria),Ego,2,1,0
Wonder Woman (Armor of Asteria),Elektra,1,2,0
Wonder Woman (Armor of Asteria),Eternity,1,2,0
Wonder Woman (Armor of Asteria),Falcon,2,0,0
Wonder Woman (Armor of Asteria),Fandral,1,0,0
Wonder Woman (Armor of Asteria),Fat Thor,2,2,2
Wonder Woman (Armor of Asteria),Fenris,1,2,0
Wonder Woman (Armor of Asteria),Frigga,2,1,0
Wonder Woman (Armor of Asteria),G'iah,2,1,0
Wonder Woman (Armor of Asteria),Gamora,2,0,0
Wonder Woman (Armor of Asteria),Gargantos,1,1,1
Wonder Woman (Armor of Asteria),Ghost,1,0,0
Wonder Woman (Armor of Asteria),Ghost Rider,1,1,1
Wonder Woman (Armor of Asteria),Giant-Man,2,2,2
Wonder Woman (Armor of Asteria),Gilgamesh,1,2,0
Wonder Woman (Armor of Asteria),Gorr The God Butcher,1,2,0
Wonder Woman (Armor of Asteria),Gravik,1,2,0
Wonder Woman (Armor of Asteria),Groot,1,1,1
Wonder Woman (Armor of Asteria),Hawkeye,1,0,0
Wonder Woman (Armor of Asteria),Hawkeye,2,2,2
Wonder Woman (Armor of Asteria),Heimdall,1,1,1
Wonder Woman (Armor of Asteria),Hela,0,1,0
Wonder Woman (Armor of Asteria),High Evolutionary,2,1,0
Wonder Woman (Armor of Asteria),Hulk (Stark Gauntlet),2,1,0
Wonder Woman (Armor of Asteria),Hulk,2,1,0
Wonder Woman (Armor of Asteria),Ikaris,1,1,1
Wonder Woman (Armor of Asteria),Iron Fist,2,0,0
Wonder Woman (Armor of Asteria),Iron Man,1,2,0
Wonder Woman (Armor of Asteria),Iron Man (Mk 1),1,0,0
Wonder Woman (Armor of Asteria),Iron Man (Stark Gauntlet),1,2,0
Wonder Woman (Armor of Asteria),Iron Man (Hulkbuster),1,2,0
Wonder Woman (Armor of Asteria),Iron Monger,1,2,0
Wonder Woman (Armor of Asteria),Iron Spider,2,2,2
Wonder Woman (Armor of Asteria),Ironheart,0,0,0
Wonder Woman (Armor of Asteria),Jemiah The Analyzer,1,2,0
Wonder Woman (Armor of Asteria),Jessica Jones,1,2,0
Wonder Woman (Armor of Asteria),Kaecilius,1,1,1
Wonder Woman (Armor of Asteria),Kang the Conqueror,2,2,2
Wonder Woman (Armor of Asteria),Killian,1,1,1
Wonder Woman (Armor of Asteria),Killmonger,2,1,0
Wonder Woman (Armor of Asteria),Kingo,1,2,0
Wonder Woman (Armor of Asteria),Kingpin,2,1,0
Wonder Woman (Armor of Asteria),Korath The Pursuer,2,0,0
Wonder Woman (Armor of Asteria),Korg,2,2,2
Wonder Woman (Armor of Asteria),Kro,2,1,0
Wonder Woman (Armor of Asteria),Kurse,2,2,2
Wonder Woman (Armor of Asteria),Kid Loki,1,2,0
Wonder Woman (Armor of Asteria),Lady Loki,1,2,0
Wonder Woman (Armor of Asteria),Leo Fitz,2,2,2
Wonder Woman (Armor of Asteria),Leviathan,2,2,2
Wonder Woman (Armor of Asteria),Loki,1,2,0
Wonder Woman (Armor of Asteria),Loki (Mind Stone),1,1,1
Wonder Woman (Armor of Asteria),Loki (Keeper Of The Multiverse),2,1,0
Wonder Woman (Armor of Asteria),Loki (Variant L1130),1,1,1
Wonder Woman (Armor of Asteria),Loki (King of Asgard),1,2,0
Wonder Woman (Armor of Asteria),Luke Cage,1,2,0
Wonder Woman (Armor of Asteria),M'baku,2,2,2
Wonder Woman (Armor of Asteria),Makkari,2,2,2
Wonder Woman (Armor of Asteria),Malekith (Reality Stone),1,2,0
Wonder Woman (Armor of Asteria),Malekith,1,2,0
Wonder Woman (Armor of Asteria),Mandarin,1,1,1
Wonder Woman (Armor of Asteria),Mantis,0,1,0
Wonder Woman (Armor of Asteria),Mighty Thor,2,1,0
Wonder Woman (Armor of Asteria),MODOK,1,1,1
Wonder Woman (Armor of Asteria),Moon Knight,1,0,0
Wonder Woman (Armor of Asteria),Mr. Fantastic (Earth 838),2,2,2
Wonder Woman (Armor of Asteria),Mr. Knight,2,1,0
Wonder Woman (Armor of Asteria),Ms. America,1,1,1
Wonder Woman (Armor of Asteria),Ms. Marvel,1,2,0
Wonder Woman (Armor of Asteria),Mysterio,2,0,0
Wonder Woman (Armor of Asteria),Namor,1,2,0
Wonder Woman (Armor of Asteria),Nebula,2,2,2
Wonder Woman (Armor of Asteria),Nick Fury,1,2,0
Wonder Woman (Armor of Asteria),Nomad,2,2,2
Wonder Woman (Armor of Asteria),Odin,2,2,2
Wonder Woman (Armor of Asteria),Okoye,2,1,0
Wonder Woman (Armor of Asteria),Outrider,2,2,2
Wonder Woman (Armor of Asteria),Pepper Potts (Extremis),2,1,0
Wonder Woman (Armor of Asteria),Phastos,2,1,0
Wonder Woman (Armor of Asteria),Photon,1,1,1
Wonder Woman (Armor of Asteria),Proxima Midnight,1,2,0
Wonder Woman (Armor of Asteria),Quake,2,2,2
Wonder Woman (Armor of Asteria),Quicksilver,2,2,2
Wonder Woman (Armor of Asteria),Red Guardian,1,1,1
Wonder Woman (Armor of Asteria),Red Skull (Stonekeeper),0,1,0
Wonder Woman (Armor of Asteria),Red Skull,2,2,2
Wonder Woman (Armor of Asteria),Rescue,1,2,0
Wonder Woman (Armor of Asteria),Rocket Raccoon,1,1,1
Wonder Woman (Armor of Asteria),Ronan The Accuser (Power Stone),2,1,0
Wonder Woman (Armor of Asteria),Ronan The Accuser,2,1,0
Wonder Woman (Armor of Asteria),Ronin,0,1,0
Wonder Woman (Armor of Asteria),Scarlet Witch,1,2,0
Wonder Woman (Armor of Asteria),Sersi (uni-mind),1,1,1
Wonder Woman (Armor of Asteria),Sersi,1,1,1
Wonder Woman (Armor of Asteria),Shang-Chi,2,1,0
Wonder Woman (Armor of Asteria),She-Hulk,1,2,0
Wonder Woman (Armor of Asteria),Shuri,1,1,1
Wonder Woman (Armor of Asteria),Sif,0,0,0
Wonder Woman (Armor of Asteria),Sinister Strange,1,2,0
Wonder Woman (Armor of Asteria),Smart Hulk,2,2,2
Wonder Woman (Armor of Asteria),Spectral Vision,1,2,0
Wonder Woman (Armor of Asteria),Spider-Man,2,1,0
Wonder Woman (Armor of Asteria),Star-Lord (Celestial Power),2,2,2
Wonder Woman (Armor of Asteria),Star-Lord,1,1,1
Wonder Woman (Armor of Asteria),Stature,2,1,0
Wonder Woman (Armor of Asteria),Surtur,1,2,0
Wonder Woman (Armor of Asteria),Swole Groot,2,0,0
Wonder Woman (Armor of Asteria),Talos The Untamed,1,1,1
Wonder Woman (Armor of Asteria),Taskmaster,2,2,2
Wonder Woman (Armor of Asteria),Teenage Groot,0,1,0
Wonder Woman (Armor of Asteria),Thanos,2,2,2
Wonder Woman (Armor of Asteria),Thanos (Infinity Gauntlet),0,2,0
Wonder Woman (Armor of Asteria),The Collector,2,2,2
Wonder Woman (Armor of Asteria),The Executioner,1,2,0
Wonder Woman (Armor of Asteria),The Grandmaster,2,2,2
Wonder Woman (Armor of Asteria),The Great Protector,1,2,0
Wonder Woman (Armor of Asteria),The Punisher,1,2,0
Wonder Woman (Armor of Asteria),Thena,2,2,2
Wonder Woman (Armor of Asteria),Thor (Pre-Ragnarok),2,2,2
Wonder Woman (Armor of Asteria),Thor (Awakened),0,1,0
Wonder Woman (Armor of Asteria),Thor,2,2,2
Wonder Woman (Armor of Asteria),Ultron,2,1,0
Wonder Woman (Armor of Asteria),Unworthy Thor,2,1,0
Wonder Woman (Armor of Asteria),Valkyrie,1,1,1
Wonder Woman (Armor of Asteria),Vision,1,2,0
Wonder Woman (Armor of Asteria),Vulture,2,2,2
Wonder Woman (Armor of Asteria),Wanda Maximoff (Pre-WandaVision),1,2,0
Wonder Woman (Armor of Asteria),War Machine,1,2,0
Wonder Woman (Armor of Asteria),Warlock,0,2,0
Wonder Woman (Armor of Asteria),Wasp,1,1,1
Wonder Woman (Armor of Asteria),Whiplash,2,1,0
Wonder Woman (Armor of Asteria),Whiplash (Mark II),2,1,0
Wonder Woman (Armor of Asteria),White Wolf,2,1,0
Wonder Woman (Armor of Asteria),Winter Soldier,1,2,0
Wonder Woman (Armor of Asteria),Wolverine,1,1,1
Wonder Woman (Armor of Asteria),Wong,1,2,0
Wonder Woman (Armor of Asteria),YellowJacket,1,2,0
Wonder Woman (Armor of Asteria),Yondu,2,1,0
Wonder Woman (Armor of Asteria),Zeus,2,1,0
Wrath,Zeus,0,1,0
Wrath,Agatha Harkness,2,1,0
Wrath,Abomination,1,2,0
Wrath,Ajak,2,1,0
Wrath,Ancient One (time stone),1,2,0
Wrath,Ancient One,2,2,2
Wrath,Ant-Man,1,1,1
Wrath,Arishem The Judge,1,1,1
Wrath,Ayo,0,2,0
Wrath,Baby Groot,1,1,1
Wrath,Baron Mordo,0,1,0
Wrath,Baron Zemo,1,2,0
Wrath,Black Bolt (Earth 838),1,1,1
Wrath,Black Bolt,2,2,2
Wrath,Black Panther,0,1,0
Wrath,Black Panther,2,1,0
Wrath,Black Widow,1,2,0
Wrath,Black Widow,2,1,0
Wrath,Bucky Barnes,2,1,0
Wrath,Bullseye,1,2,0
Wrath,Captain America,2,1,0
Wrath,Captain America (Worthy),0,1,0
Wrath,Captain Carter (Earth 838),2,1,0
Wrath,Captain Marvel,1,0,0
Wrath,Chitauri Footsoldier,0,2,0
Wrath,Corvus Glaive,1,1,1
Wrath,Crossbones,0,2,0
Wrath,Cull Obsidian,1,1,1
