Heroe_1,Heroe_2,universo_1,Intelligence_1,Strength_1,Speed_1,Durability_1,Power_1,Combat_1,Tier_1,Tier2_1,universo_2,Intelligence_2,Strength_2,Speed_2,Durability_2,Power_2,Combat_2,Tier_2,Tier2_2,Resultado_x
General Zod,Sabbac,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,70,100,50,45,75,70,3,,1
General Zod,Savant,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,55,1,1,5,10,40,1,,1
General Zod,Shazam,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,60,95,60,40,70,30,3,3,1
General Zod,Slipknot,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,45,1,1,5,5,30,0,,1
General Zod,Sol Soria,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,55,1,1,5,5,40,0,,1
General Zod,Starro,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,65,70,25,25,60,30,2,,1
General Zod,Steppenwolf,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,90,90,25,45,65,100,3,,1
General Zod,Supergirl,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,60,75,50,40,75,45,3,,1
General Zod,Superman,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,80,100,85,45,80,50,3,4,2
General Zod,T.D.K.,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,50,1,6,10,30,40,1,,1
General Zod,The Flash,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,80,25,100,30,85,40,5,,1
General Zod,Vigilante,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,60,1,7,10,10,70,1,,1
General Zod,White Dragon,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,65,13,25,10,20,40,1,,1
General Zod,Wonder Woman,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,80,95,70,60,55,100,3,,2
General Zod,Wrath,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,65,65,65,40,60,65,3,,1
General Zod,Zeus,DC Extended Universe,70,100,50,40,75,85,3,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Gluttony,Green Lantern,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,75,25,40,65,70,3,,1
Gluttony,Harley Quinn,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,5,8,10,10,80,1,,1
Gluttony,Hawkman,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,30,25,25,50,80,2,,1
Gluttony,Hespera,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,0,0,0,0,0,0,0,,1
Gluttony,Huntress,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,50,1,1,5,5,50,1,,1
Gluttony,Incubus,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,30,6,30,50,30,2,,1
Gluttony,Joker,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,1,7,5,10,45,1,,1
Gluttony,Jor-El,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,80,1,6,10,10,80,1,,1
Gluttony,Judomaster,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,1,6,15,10,100,1,,1
Gluttony,Karathen,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,75,95,25,50,60,30,3,,1
Gluttony,Katana,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,1,7,9,15,80,1,,1
Gluttony,Killer Croc,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,45,25,14,20,30,40,1,,1
Gluttony,King Nereus,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,70,45,30,25,45,75,2,,1
Gluttony,King Shark,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Gluttony,Lex Luthor,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,80,1,1,5,1,15,1,,1
Gluttony,Lust,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,65,65,40,60,65,3,,0
Gluttony,Mera,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,30,25,30,45,70,2,,1
Gluttony,Mister Zsasz,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,50,1,1,5,5,30,0,,1
Gluttony,Nam-Ek,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,95,50,40,70,65,3,,2
Gluttony,Nuidis Vulko,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,30,25,20,40,90,1,,1
Gluttony,Ocean Master,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,55,30,35,50,90,3,,1
Gluttony,Parademon,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,25,17,10,20,60,1,,1
Gluttony,Peacemaker,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,5,7,15,20,80,1,,1
Gluttony,Penthesileia,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,65,50,35,50,95,2,,1
Gluttony,Philippus,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,75,50,35,35,75,2,,1
Gluttony,Polka-Dot Man,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,1,6,10,35,35,1,,1
Gluttony,Queen Atlanna,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,70,30,25,30,50,75,2,,1
Gluttony,Queen Hippolyta,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,85,30,25,30,40,100,2,,1
Gluttony,Ratcatcher,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,1,6,5,10,20,1,,1
Gluttony,Rick Flag,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,1,6,10,10,70,1,,1
Gluttony,Sabbac,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,70,100,50,45,75,70,3,,2
Gluttony,Savant,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,1,1,5,10,40,1,,1
Gluttony,Shazam,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,95,60,40,70,30,3,3,1
Gluttony,Slipknot,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,45,1,1,5,5,30,0,,1
Gluttony,Sol Soria,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,55,1,1,5,5,40,0,,1
Gluttony,Starro,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,70,25,25,60,30,2,,1
Gluttony,Steppenwolf,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,90,90,25,45,65,100,3,,2
Gluttony,Supergirl,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,75,50,40,75,45,3,,1
Gluttony,Superman,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Gluttony,T.D.K.,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,50,1,6,10,30,40,1,,1
Gluttony,The Flash,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,80,25,100,30,85,40,5,,0
Gluttony,Vigilante,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,60,1,7,10,10,70,1,,1
Gluttony,White Dragon,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,13,25,10,20,40,1,,1
Gluttony,Wonder Woman,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,80,95,70,60,55,100,3,,2
Gluttony,Wrath,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,65,65,65,40,60,65,3,,0
Gluttony,Zeus,DC Extended Universe,65,65,65,40,60,65,3,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Green Lantern,Harley Quinn,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,5,8,10,10,80,1,,1
Green Lantern,Hawkman,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,30,25,25,50,80,2,,1
Green Lantern,Hespera,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,0,0,0,0,0,0,0,,1
Green Lantern,Huntress,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,50,1,1,5,5,50,1,,1
Green Lantern,Incubus,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,30,6,30,50,30,2,,1
Green Lantern,Joker,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,1,7,5,10,45,1,,1
Green Lantern,Jor-El,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,80,1,6,10,10,80,1,,1
Green Lantern,Judomaster,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,1,6,15,10,100,1,,1
Green Lantern,Karathen,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,75,95,25,50,60,30,3,,1
Green Lantern,Katana,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,1,7,9,15,80,1,,1
Green Lantern,Killer Croc,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,45,25,14,20,30,40,1,,1
Green Lantern,King Nereus,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,70,45,30,25,45,75,2,,1
Green Lantern,King Shark,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Green Lantern,Lex Luthor,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,80,1,1,5,1,15,1,,1
Green Lantern,Lust,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,65,65,40,60,65,3,,2
Green Lantern,Mera,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,30,25,30,45,70,2,,1
Green Lantern,Mister Zsasz,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,50,1,1,5,5,30,0,,1
Green Lantern,Nam-Ek,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,95,50,40,70,65,3,,2
Green Lantern,Nuidis Vulko,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,30,25,20,40,90,1,,1
Green Lantern,Ocean Master,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,55,30,35,50,90,3,,1
Green Lantern,Parademon,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,25,17,10,20,60,1,,1
Green Lantern,Peacemaker,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,5,7,15,20,80,1,,1
Green Lantern,Penthesileia,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,65,50,35,50,95,2,,2
Green Lantern,Philippus,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,75,50,35,35,75,2,,1
Green Lantern,Polka-Dot Man,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,1,6,10,35,35,1,,1
Green Lantern,Queen Atlanna,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,70,30,25,30,50,75,2,,1
Green Lantern,Queen Hippolyta,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,85,30,25,30,40,100,2,,1
Green Lantern,Ratcatcher,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,1,6,5,10,20,1,,1
Green Lantern,Rick Flag,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,1,6,10,10,70,1,,1
Green Lantern,Sabbac,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,70,100,50,45,75,70,3,,2
Green Lantern,Savant,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,1,1,5,10,40,1,,1
Green Lantern,Shazam,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Green Lantern,Slipknot,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,45,1,1,5,5,30,0,,1
Green Lantern,Sol Soria,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,55,1,1,5,5,40,0,,1
Green Lantern,Starro,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,70,25,25,60,30,2,,1
Green Lantern,Steppenwolf,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,90,90,25,45,65,100,3,,2
Green Lantern,Supergirl,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,75,50,40,75,45,3,,2
Green Lantern,Superman,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Green Lantern,T.D.K.,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,50,1,6,10,30,40,1,,1
Green Lantern,The Flash,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,80,25,100,30,85,40,5,,2
Green Lantern,Vigilante,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,60,1,7,10,10,70,1,,1
Green Lantern,White Dragon,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,13,25,10,20,40,1,,1
Green Lantern,Wonder Woman,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,80,95,70,60,55,100,3,,2
Green Lantern,Wrath,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,65,65,65,40,60,65,3,,2
Green Lantern,Zeus,DC Extended Universe,65,75,25,40,65,70,3,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Harley Quinn,Hawkman,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,30,25,25,50,80,2,,2
Harley Quinn,Hespera,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Harley Quinn,Huntress,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,50,1,1,5,5,50,1,,1
Harley Quinn,Incubus,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,30,6,30,50,30,2,,2
Harley Quinn,Joker,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,1,7,5,10,45,1,,1
Harley Quinn,Jor-El,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,80,1,6,10,10,80,1,,2
Harley Quinn,Judomaster,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,1,6,15,10,100,1,,2
Harley Quinn,Karathen,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,75,95,25,50,60,30,3,,2
Harley Quinn,Katana,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,1,7,9,15,80,1,,1
Harley Quinn,Killer Croc,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,45,25,14,20,30,40,1,,2
Harley Quinn,King Nereus,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,70,45,30,25,45,75,2,,2
Harley Quinn,King Shark,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,50,30,17,25,40,40,1,1+,2
Harley Quinn,Lex Luthor,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,80,1,1,5,1,15,1,,1
Harley Quinn,Lust,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Harley Quinn,Mera,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,30,25,30,45,70,2,,2
Harley Quinn,Mister Zsasz,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,50,1,1,5,5,30,0,,1
Harley Quinn,Nam-Ek,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,95,50,40,70,65,3,,2
Harley Quinn,Nuidis Vulko,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,30,25,20,40,90,1,,2
Harley Quinn,Ocean Master,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,55,30,35,50,90,3,,2
Harley Quinn,Parademon,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,25,17,10,20,60,1,,2
Harley Quinn,Peacemaker,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,5,7,15,20,80,1,,2
Harley Quinn,Penthesileia,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Harley Quinn,Philippus,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Harley Quinn,Polka-Dot Man,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Harley Quinn,Queen Atlanna,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Harley Quinn,Queen Hippolyta,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Harley Quinn,Ratcatcher,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Harley Quinn,Rick Flag,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Harley Quinn,Sabbac,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Harley Quinn,Savant,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Harley Quinn,Shazam,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Harley Quinn,Slipknot,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Harley Quinn,Sol Soria,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Harley Quinn,Starro,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Harley Quinn,Steppenwolf,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Harley Quinn,Supergirl,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Harley Quinn,Superman,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Harley Quinn,T.D.K.,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Harley Quinn,The Flash,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Harley Quinn,Vigilante,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Harley Quinn,White Dragon,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,13,25,10,20,40,1,,0
Harley Quinn,Wonder Woman,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Harley Quinn,Wrath,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Harley Quinn,Zeus,DC Extended Universe,60,5,8,10,10,80,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Hawkman,Hespera,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,0,0,0,0,0,0,0,,1
Hawkman,Huntress,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,50,1,1,5,5,50,1,,1
Hawkman,Incubus,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,30,6,30,50,30,2,,1
Hawkman,Joker,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,1,7,5,10,45,1,,1
Hawkman,Jor-El,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,80,1,6,10,10,80,1,,1
Hawkman,Judomaster,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,1,6,15,10,100,1,,1
Hawkman,Karathen,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,75,95,25,50,60,30,3,,2
Hawkman,Katana,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,1,7,9,15,80,1,,1
Hawkman,Killer Croc,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,45,25,14,20,30,40,1,,1
Hawkman,King Nereus,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,70,45,30,25,45,75,2,,2
Hawkman,King Shark,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Hawkman,Lex Luthor,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,80,1,1,5,1,15,1,,1
Hawkman,Lust,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Hawkman,Mera,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,30,25,30,45,70,2,,1
Hawkman,Mister Zsasz,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,50,1,1,5,5,30,0,,1
Hawkman,Nam-Ek,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,95,50,40,70,65,3,,2
Hawkman,Nuidis Vulko,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,30,25,20,40,90,1,,1
Hawkman,Ocean Master,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,55,30,35,50,90,3,,2
Hawkman,Parademon,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,25,17,10,20,60,1,,1
Hawkman,Peacemaker,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,5,7,15,20,80,1,,1
Hawkman,Penthesileia,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,65,50,35,50,95,2,,2
Hawkman,Philippus,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,75,50,35,35,75,2,,2
Hawkman,Polka-Dot Man,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,1,6,10,35,35,1,,1
Hawkman,Queen Atlanna,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,70,30,25,30,50,75,2,,2
Hawkman,Queen Hippolyta,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,85,30,25,30,40,100,2,,2
Hawkman,Ratcatcher,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Hawkman,Rick Flag,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Hawkman,Sabbac,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Hawkman,Savant,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Hawkman,Shazam,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Hawkman,Slipknot,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Hawkman,Sol Soria,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Hawkman,Starro,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,70,25,25,60,30,2,,0
Hawkman,Steppenwolf,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Hawkman,Supergirl,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,75,50,40,75,45,3,,2
Hawkman,Superman,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Hawkman,T.D.K.,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Hawkman,The Flash,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Hawkman,Vigilante,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Hawkman,White Dragon,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Hawkman,Wonder Woman,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Hawkman,Wrath,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Hawkman,Zeus,DC Extended Universe,65,30,25,25,50,80,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Hespera,Huntress,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,50,1,1,5,5,50,1,,2
Hespera,Incubus,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,55,30,6,30,50,30,2,,2
Hespera,Joker,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,65,1,7,5,10,45,1,,2
Hespera,Jor-El,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,80,1,6,10,10,80,1,,2
Hespera,Judomaster,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,60,1,6,15,10,100,1,,2
Hespera,Karathen,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,75,95,25,50,60,30,3,,2
Hespera,Katana,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,55,1,7,9,15,80,1,,2
Hespera,Killer Croc,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,45,25,14,20,30,40,1,,2
Hespera,King Nereus,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,70,45,30,25,45,75,2,,2
Hespera,King Shark,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,50,30,17,25,40,40,1,1+,2
Hespera,Lex Luthor,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,80,1,1,5,1,15,1,,2
Hespera,Lust,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,65,65,65,40,60,65,3,,2
Hespera,Mera,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,65,30,25,30,45,70,2,,2
Hespera,Mister Zsasz,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,50,1,1,5,5,30,0,,2
Hespera,Nam-Ek,DC Extended Universe,0,0,0,0,0,0,0,,DC Extended Universe,65,95,50,40,70,65,3,,2
