Heroe 1,Heroe 2
Crossbones,Jemiah The Analyzer
Crossbones,Jessica Jones
Crossbones,Kaecilius
Crossbones,Kang the Conqueror
Crossbones,Killian
Crossbones,Killmonger
Crossbones,Kingo
Crossbones,Kingpin
Crossbones,Korath The Pursuer
Crossbones,Korg
Crossbones,Kro
Crossbones,Kurse
Crossbones,Kid Loki
Crossbones,Lady Loki
Crossbones,Leo Fitz
Crossbones,Leviathan
Crossbones,Loki
Crossbones,Loki (Mind Stone)
Crossbones,Loki (Keeper Of The Multiverse)
Crossbones,Loki (Variant L1130)
Crossbones,Loki (King of Asgard)
Crossbones,Luke Cage
Crossbones,M'baku
Crossbones,Makkari
Crossbones,Malekith (Reality Stone)
Crossbones,Malekith
Crossbones,Mandarin
Crossbones,Mantis
Crossbones,Mighty Thor
Crossbones,MODOK
Crossbones,Moon Knight
Crossbones,Mr. Fantastic (Earth 838)
Crossbones,Mr. Knight
Crossbones,Ms. America
Crossbones,Ms. Marvel
Crossbones,Mysterio
Crossbones,Namor
Crossbones,Nebula
Crossbones,Nick Fury
Crossbones,Nomad
Crossbones,Odin
Crossbones,Okoye
Crossbones,Outrider
Crossbones,Pepper Potts (Extremis)
Crossbones,Phastos
Crossbones,Photon
Crossbones,Proxima Midnight
Crossbones,Quake
Crossbones,Quicksilver
Crossbones,Red Guardian
Crossbones,Red Skull (Stonekeeper)
Crossbones,Red Skull
Crossbones,Rescue
Crossbones,Rocket Raccoon
Crossbones,Ronan The Accuser (Power Stone)
Crossbones,Ronan The Accuser
Crossbones,Ronin
Crossbones,Scarlet Witch
Crossbones,Sersi (uni-mind)
Crossbones,Sersi
Crossbones,Shang-Chi
Crossbones,She-Hulk
Crossbones,Shuri
Crossbones,Sif
Crossbones,Sinister Strange
Crossbones,Smart Hulk
Crossbones,Spectral Vision
Crossbones,Spider-Man
Crossbones,Star-Lord (Celestial Power)
Crossbones,Star-Lord
Crossbones,Stature
Crossbones,Surtur
Crossbones,Swole Groot
Crossbones,Talos The Untamed
Crossbones,Taskmaster
Crossbones,Teenage Groot
Crossbones,Thanos
Crossbones,Thanos (Infinity Gauntlet)
Crossbones,The Collector
Crossbones,The Executioner
Crossbones,The Grandmaster
Crossbones,The Great Protector
Crossbones,The Punisher
Crossbones,Thena
Crossbones,Thor (Pre-Ragnarok)
Crossbones,Thor (Awakened)
Crossbones,Thor
Crossbones,Ultron
Crossbones,Unworthy Thor
Crossbones,Valkyrie
Crossbones,Vision
Crossbones,Volstagg
Crossbones,Vulture
Crossbones,Wanda Maximoff (Pre-WandaVision)
Crossbones,War Machine
Crossbones,Warlock
Crossbones,Wasp
Crossbones,Whiplash
Crossbones,Whiplash (Mark II)
Crossbones,White Wolf
Crossbones,Winter Soldier
Crossbones,Wolverine
Crossbones,Wong
Crossbones,YellowJacket
Crossbones,Yondu
Crossbones,Zeus
Cull Obsidian,Dar-Benn
Cull Obsidian,Daredevil
Cull Obsidian,Deathlok
Cull Obsidian,Destroyer
Cull Obsidian,Doctor Strange
Cull Obsidian,Dormammu
Cull Obsidian,Drax The Destroyer
Cull Obsidian,Ebony Maw
Cull Obsidian,Echo
Cull Obsidian,Ego
Cull Obsidian,Elektra
Cull Obsidian,Eternity
Cull Obsidian,Falcon
Cull Obsidian,Fandral
Cull Obsidian,Fat Thor
Cull Obsidian,Fenris
Cull Obsidian,Frigga
Cull Obsidian,G'iah
Cull Obsidian,Gamora
Cull Obsidian,Gargantos
Cull Obsidian,Ghost
Cull Obsidian,Ghost Rider
Cull Obsidian,Giant-Man
Cull Obsidian,Gilgamesh
Cull Obsidian,Gorr The God Butcher
Cull Obsidian,Gravik
Cull Obsidian,Groot
Cull Obsidian,Hawkeye
Cull Obsidian,Hawkeye
Cull Obsidian,Heimdall
Cull Obsidian,Hela
Cull Obsidian,High Evolutionary
Cull Obsidian,Hulk (Stark Gauntlet)
Cull Obsidian,Hulk
Cull Obsidian,Ikaris
Cull Obsidian,Iron Fist
Cull Obsidian,Iron Man
Cull Obsidian,Iron Man (Mk 1)
Cull Obsidian,Iron Man (Stark Gauntlet)
Cull Obsidian,Iron Man (Hulkbuster)
Cull Obsidian,Iron Monger
Cull Obsidian,Iron Spider
Cull Obsidian,Ironheart
Cull Obsidian,Jemiah The Analyzer
Cull Obsidian,Jessica Jones
Cull Obsidian,Kaecilius
Cull Obsidian,Kang the Conqueror
Cull Obsidian,Killian
Cull Obsidian,Killmonger
Cull Obsidian,Kingo
Cull Obsidian,Kingpin
Cull Obsidian,Korath The Pursuer
Cull Obsidian,Korg
Cull Obsidian,Kro
Cull Obsidian,Kurse
Cull Obsidian,Kid Loki
Cull Obsidian,Lady Loki
Cull Obsidian,Leo Fitz
Cull Obsidian,Leviathan
Cull Obsidian,Loki
Cull Obsidian,Loki (Mind Stone)
Cull Obsidian,Loki (Keeper Of The Multiverse)
Cull Obsidian,Loki (Variant L1130)
Cull Obsidian,Loki (King of Asgard)
Cull Obsidian,Luke Cage
Cull Obsidian,M'baku
Cull Obsidian,Makkari
Cull Obsidian,Malekith (Reality Stone)
Cull Obsidian,Malekith
Cull Obsidian,Mandarin
Cull Obsidian,Mantis
Cull Obsidian,Mighty Thor
Cull Obsidian,MODOK
Cull Obsidian,Moon Knight
Cull Obsidian,Mr. Fantastic (Earth 838)
Cull Obsidian,Mr. Knight
Cull Obsidian,Ms. America
Cull Obsidian,Ms. Marvel
Cull Obsidian,Mysterio
Cull Obsidian,Namor
Cull Obsidian,Nebula
Cull Obsidian,Nick Fury
Cull Obsidian,Nomad
Cull Obsidian,Odin
Cull Obsidian,Okoye
Cull Obsidian,Outrider
Cull Obsidian,Pepper Potts (Extremis)
Cull Obsidian,Phastos
Cull Obsidian,Photon
Cull Obsidian,Proxima Midnight
Cull Obsidian,Quake
Cull Obsidian,Quicksilver
Cull Obsidian,Red Guardian
Cull Obsidian,Red Skull (Stonekeeper)
Cull Obsidian,Red Skull
Cull Obsidian,Rescue
Cull Obsidian,Rocket Raccoon
Cull Obsidian,Ronan The Accuser (Power Stone)
Cull Obsidian,Ronan The Accuser
Cull Obsidian,Ronin
Cull Obsidian,Scarlet Witch
Cull Obsidian,Sersi (uni-mind)
Cull Obsidian,Sersi
Cull Obsidian,Shang-Chi
Cull Obsidian,She-Hulk
Cull Obsidian,Shuri
Cull Obsidian,Sif
Cull Obsidian,Sinister Strange
Cull Obsidian,Smart Hulk
Cull Obsidian,Spectral Vision
Cull Obsidian,Spider-Man
Cull Obsidian,Star-Lord (Celestial Power)
Cull Obsidian,Star-Lord
Cull Obsidian,Stature
Cull Obsidian,Surtur
Cull Obsidian,Swole Groot
Cull Obsidian,Talos The Untamed
Cull Obsidian,Taskmaster
Cull Obsidian,Teenage Groot
Cull Obsidian,Thanos
Cull Obsidian,Thanos (Infinity Gauntlet)
Cull Obsidian,The Collector
Cull Obsidian,The Executioner
Cull Obsidian,The Grandmaster
Cull Obsidian,The Great Protector
Cull Obsidian,The Punisher
Cull Obsidian,Thena
Cull Obsidian,Thor (Pre-Ragnarok)
Cull Obsidian,Thor (Awakened)
Cull Obsidian,Thor
Cull Obsidian,Ultron
Cull Obsidian,Unworthy Thor
Cull Obsidian,Valkyrie
Cull Obsidian,Vision
Cull Obsidian,Volstagg
Cull Obsidian,Vulture
Cull Obsidian,Wanda Maximoff (Pre-WandaVision)
Cull Obsidian,War Machine
Cull Obsidian,Warlock
Cull Obsidian,Wasp
Cull Obsidian,Whiplash
Cull Obsidian,Whiplash (Mark II)
Cull Obsidian,White Wolf
Cull Obsidian,Winter Soldier
Cull Obsidian,Wolverine
Cull Obsidian,Wong
Cull Obsidian,YellowJacket
Cull Obsidian,Yondu
Cull Obsidian,Zeus
Dar-Benn,Daredevil
Dar-Benn,Deathlok
Dar-Benn,Destroyer
Dar-Benn,Doctor Strange
Dar-Benn,Dormammu
Dar-Benn,Drax The Destroyer
Dar-Benn,Ebony Maw
Dar-Benn,Echo
Dar-Benn,Ego
Dar-Benn,Elektra
Dar-Benn,Eternity
Dar-Benn,Falcon
Dar-Benn,Fandral
Dar-Benn,Fat Thor
Dar-Benn,Fenris
Dar-Benn,Frigga
Dar-Benn,G'iah
Dar-Benn,Gamora
Dar-Benn,Gargantos
Dar-Benn,Ghost
Dar-Benn,Ghost Rider
Dar-Benn,Giant-Man
Dar-Benn,Gilgamesh
Dar-Benn,Gorr The God Butcher
Dar-Benn,Gravik
Dar-Benn,Groot
Dar-Benn,Hawkeye
Dar-Benn,Hawkeye
Dar-Benn,Heimdall
Dar-Benn,Hela
Dar-Benn,High Evolutionary
Dar-Benn,Hulk (Stark Gauntlet)
Dar-Benn,Hulk
Dar-Benn,Ikaris
Dar-Benn,Iron Fist
Dar-Benn,Iron Man
Dar-Benn,Iron Man (Mk 1)
Dar-Benn,Iron Man (Stark Gauntlet)
Dar-Benn,Iron Man (Hulkbuster)
Dar-Benn,Iron Monger
Dar-Benn,Iron Spider
Dar-Benn,Ironheart
Dar-Benn,Jemiah The Analyzer
Dar-Benn,Jessica Jones
Dar-Benn,Kaecilius
Dar-Benn,Kang the Conqueror
Dar-Benn,Killian
Dar-Benn,Killmonger
Dar-Benn,Kingo
Dar-Benn,Kingpin
Dar-Benn,Korath The Pursuer
Dar-Benn,Korg
Dar-Benn,Kro
Dar-Benn,Kurse
Dar-Benn,Kid Loki
Dar-Benn,Lady Loki
Dar-Benn,Leo Fitz
Dar-Benn,Leviathan
Dar-Benn,Loki
Dar-Benn,Loki (Mind Stone)
Dar-Benn,Loki (Keeper Of The Multiverse)
Dar-Benn,Loki (Variant L1130)
Dar-Benn,Loki (King of Asgard)
Dar-Benn,Luke Cage
Dar-Benn,M'baku
Dar-Benn,Makkari
Dar-Benn,Malekith (Reality Stone)
Dar-Benn,Malekith
Dar-Benn,Mandarin
Dar-Benn,Mantis
Dar-Benn,Mighty Thor
Dar-Benn,MODOK
Dar-Benn,Moon Knight
Dar-Benn,Mr. Fantastic (Earth 838)
Dar-Benn,Mr. Knight
Dar-Benn,Ms. America
Dar-Benn,Ms. Marvel
Dar-Benn,Mysterio
Dar-Benn,Namor
Dar-Benn,Nebula
Dar-Benn,Nick Fury
Dar-Benn,Nomad
Dar-Benn,Odin
Dar-Benn,Okoye
Dar-Benn,Outrider
Dar-Benn,Pepper Potts (Extremis)
Dar-Benn,Phastos
Dar-Benn,Photon
Dar-Benn,Proxima Midnight
Dar-Benn,Quake
Dar-Benn,Quicksilver
Dar-Benn,Red Guardian
Dar-Benn,Red Skull (Stonekeeper)
Dar-Benn,Red Skull
Dar-Benn,Rescue
Dar-Benn,Rocket Raccoon
Dar-Benn,Ronan The Accuser (Power Stone)
Dar-Benn,Ronan The Accuser
Dar-Benn,Ronin
Dar-Benn,Scarlet Witch
Dar-Benn,Sersi (uni-mind)
Dar-Benn,Sersi
Dar-Benn,Shang-Chi
Dar-Benn,She-Hulk
Dar-Benn,Shuri
Dar-Benn,Sif
Dar-Benn,Sinister Strange
Dar-Benn,Smart Hulk
Dar-Benn,Spectral Vision
Dar-Benn,Spider-Man
Dar-Benn,Star-Lord (Celestial Power)
Dar-Benn,Star-Lord
Dar-Benn,Stature
Dar-Benn,Surtur
Dar-Benn,Swole Groot
Dar-Benn,Talos The Untamed
Dar-Benn,Taskmaster
Dar-Benn,Teenage Groot
Dar-Benn,Thanos
Dar-Benn,Thanos (Infinity Gauntlet)
Dar-Benn,The Collector
Dar-Benn,The Executioner
Dar-Benn,The Grandmaster
Dar-Benn,The Great Protector
Dar-Benn,The Punisher
Dar-Benn,Thena
Dar-Benn,Thor (Pre-Ragnarok)
Dar-Benn,Thor (Awakened)
Dar-Benn,Thor
Dar-Benn,Ultron
Dar-Benn,Unworthy Thor
Dar-Benn,Valkyrie
Dar-Benn,Vision
Dar-Benn,Volstagg
Dar-Benn,Vulture
Dar-Benn,Wanda Maximoff (Pre-WandaVision)
Dar-Benn,War Machine
Dar-Benn,Warlock
Dar-Benn,Wasp
Dar-Benn,Whiplash
Dar-Benn,Whiplash (Mark II)
Dar-Benn,White Wolf
Dar-Benn,Winter Soldier
Dar-Benn,Wolverine
Dar-Benn,Wong
Dar-Benn,YellowJacket
Dar-Benn,Yondu
Dar-Benn,Zeus
Daredevil,Deathlok
Daredevil,Destroyer
Daredevil,Doctor Strange
Daredevil,Dormammu
Daredevil,Drax The Destroyer
Daredevil,Ebony Maw
Daredevil,Echo
Daredevil,Ego
Daredevil,Elektra
Daredevil,Eternity
Daredevil,Falcon
Daredevil,Fandral
Daredevil,Fat Thor
Daredevil,Fenris
Daredevil,Frigga
Daredevil,G'iah
Daredevil,Gamora
Daredevil,Gargantos
Daredevil,Ghost
Daredevil,Ghost Rider
Daredevil,Giant-Man
Daredevil,Gilgamesh
Daredevil,Gorr The God Butcher
Daredevil,Gravik
Daredevil,Groot
Daredevil,Hawkeye
Daredevil,Hawkeye
Daredevil,Heimdall
Daredevil,Hela
Daredevil,High Evolutionary
Daredevil,Hulk (Stark Gauntlet)
Daredevil,Hulk
Daredevil,Ikaris
Daredevil,Iron Fist
Daredevil,Iron Man
Daredevil,Iron Man (Mk 1)
Daredevil,Iron Man (Stark Gauntlet)
Daredevil,Iron Man (Hulkbuster)
Daredevil,Iron Monger
Daredevil,Iron Spider
Daredevil,Ironheart
Daredevil,Jemiah The Analyzer
Daredevil,Jessica Jones
Daredevil,Kaecilius
Daredevil,Kang the Conqueror
Daredevil,Killian
Daredevil,Killmonger
Daredevil,Kingo
Daredevil,Kingpin
Daredevil,Korath The Pursuer
Daredevil,Korg
Daredevil,Kro
Daredevil,Kurse
Daredevil,Kid Loki
Daredevil,Lady Loki
Daredevil,Leo Fitz
Daredevil,Leviathan
Daredevil,Loki
Daredevil,Loki (Mind Stone)
Daredevil,Loki (Keeper Of The Multiverse)
Daredevil,Loki (Variant L1130)
Daredevil,Loki (King of Asgard)
Daredevil,Luke Cage
Daredevil,M'baku
Daredevil,Makkari
Daredevil,Malekith (Reality Stone)
Daredevil,Malekith
Daredevil,Mandarin
Daredevil,Mantis
Daredevil,Mighty Thor
Daredevil,MODOK
Daredevil,Moon Knight
Daredevil,Mr. Fantastic (Earth 838)
Daredevil,Mr. Knight
Daredevil,Ms. America
Daredevil,Ms. Marvel
Daredevil,Mysterio
Daredevil,Namor
Daredevil,Nebula
Daredevil,Nick Fury
Daredevil,Nomad
Daredevil,Odin
Daredevil,Okoye
Daredevil,Outrider
Daredevil,Pepper Potts (Extremis)
Daredevil,Phastos
Daredevil,Photon
Daredevil,Proxima Midnight
Daredevil,Quake
Daredevil,Quicksilver
Daredevil,Red Guardian
Daredevil,Red Skull (Stonekeeper)
Daredevil,Red Skull
Daredevil,Rescue
Daredevil,Rocket Raccoon
Daredevil,Ronan The Accuser (Power Stone)
Daredevil,Ronan The Accuser
Daredevil,Ronin
Daredevil,Scarlet Witch
Daredevil,Sersi (uni-mind)
Daredevil,Sersi
Daredevil,Shang-Chi
Daredevil,She-Hulk
Daredevil,Shuri
Daredevil,Sif
Daredevil,Sinister Strange
Daredevil,Smart Hulk
Daredevil,Spectral Vision
Daredevil,Spider-Man
Daredevil,Star-Lord (Celestial Power)
Daredevil,Star-Lord
Daredevil,Stature
Daredevil,Surtur
Daredevil,Swole Groot
Daredevil,Talos The Untamed
Daredevil,Taskmaster
Daredevil,Teenage Groot
Daredevil,Thanos
Daredevil,Thanos (Infinity Gauntlet)
Daredevil,The Collector
Daredevil,The Executioner
Daredevil,The Grandmaster
Daredevil,The Great Protector
Daredevil,The Punisher
Daredevil,Thena
Daredevil,Thor (Pre-Ragnarok)
Daredevil,Thor (Awakened)
Daredevil,Thor
Daredevil,Ultron
Daredevil,Unworthy Thor
Daredevil,Valkyrie
Daredevil,Vision
Daredevil,Volstagg
Daredevil,Vulture
Daredevil,Wanda Maximoff (Pre-WandaVision)
Daredevil,War Machine
Daredevil,Warlock
Daredevil,Wasp
Daredevil,Whiplash
Daredevil,Whiplash (Mark II)
Daredevil,White Wolf
Daredevil,Winter Soldier
Daredevil,Wolverine
Daredevil,Wong
Daredevil,YellowJacket
Daredevil,Yondu
Daredevil,Zeus
Deathlok,Destroyer
Deathlok,Doctor Strange
Deathlok,Dormammu
Deathlok,Drax The Destroyer
Deathlok,Ebony Maw
Deathlok,Echo
Deathlok,Ego
Deathlok,Elektra
Deathlok,Eternity
Deathlok,Falcon
Deathlok,Fandral
Deathlok,Fat Thor
Deathlok,Fenris
Deathlok,Frigga
Deathlok,G'iah
Deathlok,Gamora
Deathlok,Gargantos
Deathlok,Ghost
Deathlok,Ghost Rider
Deathlok,Giant-Man
Deathlok,Gilgamesh
Deathlok,Gorr The God Butcher
Deathlok,Gravik
Deathlok,Groot
Deathlok,Hawkeye
Deathlok,Hawkeye
Deathlok,Heimdall
Deathlok,Hela
Deathlok,High Evolutionary
Deathlok,Hulk (Stark Gauntlet)
Deathlok,Hulk
Deathlok,Ikaris
Deathlok,Iron Fist
Deathlok,Iron Man
Deathlok,Iron Man (Mk 1)
Deathlok,Iron Man (Stark Gauntlet)
Deathlok,Iron Man (Hulkbuster)
Deathlok,Iron Monger
Deathlok,Iron Spider
Deathlok,Ironheart
Deathlok,Jemiah The Analyzer
Deathlok,Jessica Jones
Deathlok,Kaecilius
Deathlok,Kang the Conqueror
Deathlok,Killian
Deathlok,Killmonger
Deathlok,Kingo
Deathlok,Kingpin
Deathlok,Korath The Pursuer
Deathlok,Korg
Deathlok,Kro
Deathlok,Kurse
Deathlok,Kid Loki
Deathlok,Lady Loki
Deathlok,Leo Fitz
Deathlok,Leviathan
Deathlok,Loki
Deathlok,Loki (Mind Stone)
Deathlok,Loki (Keeper Of The Multiverse)
Deathlok,Loki (Variant L1130)
Deathlok,Loki (King of Asgard)
Deathlok,Luke Cage
Deathlok,M'baku
Deathlok,Makkari
Deathlok,Malekith (Reality Stone)
Deathlok,Malekith
Deathlok,Mandarin
Deathlok,Mantis
Deathlok,Mighty Thor
Deathlok,MODOK
Deathlok,Moon Knight
Deathlok,Mr. Fantastic (Earth 838)
Deathlok,Mr. Knight
Deathlok,Ms. America
Deathlok,Ms. Marvel
Deathlok,Mysterio
Deathlok,Namor
Deathlok,Nebula
Deathlok,Nick Fury
Deathlok,Nomad
Deathlok,Odin
Deathlok,Okoye
Deathlok,Outrider
Deathlok,Pepper Potts (Extremis)
Deathlok,Phastos
Deathlok,Photon
Deathlok,Proxima Midnight
Deathlok,Quake
Deathlok,Quicksilver
Deathlok,Red Guardian
Deathlok,Red Skull (Stonekeeper)
Deathlok,Red Skull
Deathlok,Rescue
Deathlok,Rocket Raccoon
Deathlok,Ronan The Accuser (Power Stone)
Deathlok,Ronan The Accuser
Deathlok,Ronin
Deathlok,Scarlet Witch
Deathlok,Sersi (uni-mind)
Deathlok,Sersi
Deathlok,Shang-Chi
Deathlok,She-Hulk
Deathlok,Shuri
Deathlok,Sif
Deathlok,Sinister Strange
Deathlok,Smart Hulk
Deathlok,Spectral Vision
Deathlok,Spider-Man
Deathlok,Star-Lord (Celestial Power)
Deathlok,Star-Lord
Deathlok,Stature
Deathlok,Surtur
Deathlok,Swole Groot
Deathlok,Talos The Untamed
Deathlok,Taskmaster
Deathlok,Teenage Groot
Deathlok,Thanos
Deathlok,Thanos (Infinity Gauntlet)
Deathlok,The Collector
Deathlok,The Executioner
Deathlok,The Grandmaster
Deathlok,The Great Protector
Deathlok,The Punisher
Deathlok,Thena
Deathlok,Thor (Pre-Ragnarok)
Deathlok,Thor (Awakened)
Deathlok,Thor
Deathlok,Ultron
Deathlok,Unworthy Thor
Deathlok,Valkyrie
Deathlok,Vision
Deathlok,Volstagg
Deathlok,Vulture
Deathlok,Wanda Maximoff (Pre-WandaVision)
Deathlok,War Machine
Deathlok,Warlock
Deathlok,Wasp
Deathlok,Whiplash
Deathlok,Whiplash (Mark II)
Deathlok,White Wolf
Deathlok,Winter Soldier
Deathlok,Wolverine
Deathlok,Wong
Deathlok,YellowJacket
Deathlok,Yondu
Deathlok,Zeus
Destroyer,Doctor Strange
Destroyer,Dormammu
Destroyer,Drax The Destroyer
Destroyer,Ebony Maw
Destroyer,Echo
Destroyer,Ego
Destroyer,Elektra
Destroyer,Eternity
Destroyer,Falcon
Destroyer,Fandral
Destroyer,Fat Thor
Destroyer,Fenris
Destroyer,Frigga
Destroyer,G'iah
Destroyer,Gamora
Destroyer,Gargantos
Destroyer,Ghost
Destroyer,Ghost Rider
Destroyer,Giant-Man
Destroyer,Gilgamesh
Destroyer,Gorr The God Butcher
Destroyer,Gravik
Destroyer,Groot
Destroyer,Hawkeye
Destroyer,Hawkeye
Destroyer,Heimdall
Destroyer,Hela
Destroyer,High Evolutionary
Destroyer,Hulk (Stark Gauntlet)
Destroyer,Hulk
Destroyer,Ikaris
Destroyer,Iron Fist
Destroyer,Iron Man
Destroyer,Iron Man (Mk 1)
Destroyer,Iron Man (Stark Gauntlet)
Destroyer,Iron Man (Hulkbuster)
Destroyer,Iron Monger
Destroyer,Iron Spider
Destroyer,Ironheart
Destroyer,Jemiah The Analyzer
Destroyer,Jessica Jones
Destroyer,Kaecilius
Destroyer,Kang the Conqueror
Destroyer,Killian
Destroyer,Killmonger
Destroyer,Kingo
Destroyer,Kingpin
Destroyer,Korath The Pursuer
Destroyer,Korg
Destroyer,Kro
Destroyer,Kurse
Destroyer,Kid Loki
Destroyer,Lady Loki
Destroyer,Leo Fitz
Destroyer,Leviathan
Destroyer,Loki
Destroyer,Loki (Mind Stone)
Destroyer,Loki (Keeper Of The Multiverse)
Destroyer,Loki (Variant L1130)
Destroyer,Loki (King of Asgard)
Destroyer,Luke Cage
Destroyer,M'baku
Destroyer,Makkari
Destroyer,Malekith (Reality Stone)
Destroyer,Malekith
Destroyer,Mandarin
Destroyer,Mantis
Destroyer,Mighty Thor
Destroyer,MODOK
Destroyer,Moon Knight
Destroyer,Mr. Fantastic (Earth 838)
Destroyer,Mr. Knight
Destroyer,Ms. America
Destroyer,Ms. Marvel
Destroyer,Mysterio
Destroyer,Namor
Destroyer,Nebula
Destroyer,Nick Fury
Destroyer,Nomad
Destroyer,Odin
Destroyer,Okoye
Destroyer,Outrider
Destroyer,Pepper Potts (Extremis)
Destroyer,Phastos
Destroyer,Photon
Destroyer,Proxima Midnight
Destroyer,Quake
Destroyer,Quicksilver
Destroyer,Red Guardian
Destroyer,Red Skull (Stonekeeper)
Destroyer,Red Skull
Destroyer,Rescue
Destroyer,Rocket Raccoon
Destroyer,Ronan The Accuser (Power Stone)
Destroyer,Ronan The Accuser
Destroyer,Ronin
Destroyer,Scarlet Witch
Destroyer,Sersi (uni-mind)
Destroyer,Sersi
Destroyer,Shang-Chi
Destroyer,She-Hulk
Destroyer,Shuri
Destroyer,Sif
Destroyer,Sinister Strange
Destroyer,Smart Hulk
Destroyer,Spectral Vision
Destroyer,Spider-Man
Destroyer,Star-Lord (Celestial Power)
Destroyer,Star-Lord
Destroyer,Stature
Destroyer,Surtur
Destroyer,Swole Groot
Destroyer,Talos The Untamed
Destroyer,Taskmaster
Destroyer,Teenage Groot
Destroyer,Thanos
Destroyer,Thanos (Infinity Gauntlet)
Destroyer,The Collector
Destroyer,The Executioner
Destroyer,The Grandmaster
Destroyer,The Great Protector
Destroyer,The Punisher
Destroyer,Thena
Destroyer,Thor (Pre-Ragnarok)
Destroyer,Thor (Awakened)
Destroyer,Thor
Destroyer,Ultron
Destroyer,Unworthy Thor
Destroyer,Valkyrie
Destroyer,Vision
Destroyer,Volstagg
Destroyer,Vulture
Destroyer,Wanda Maximoff (Pre-WandaVision)
Destroyer,War Machine
Destroyer,Warlock
Destroyer,Wasp
Destroyer,Whiplash
Destroyer,Whiplash (Mark II)
Destroyer,White Wolf
Destroyer,Winter Soldier
Destroyer,Wolverine
Destroyer,Wong
Destroyer,YellowJacket
Destroyer,Yondu
Destroyer,Zeus
Doctor Strange,Dormammu
Doctor Strange,Drax The Destroyer
Doctor Strange,Ebony Maw
Doctor Strange,Echo
Doctor Strange,Ego
Doctor Strange,Elektra
Doctor Strange,Eternity
Doctor Strange,Falcon
Doctor Strange,Fandral
Doctor Strange,Fat Thor
Doctor Strange,Fenris
Doctor Strange,Frigga
Doctor Strange,G'iah
Doctor Strange,Gamora
Doctor Strange,Gargantos
Doctor Strange,Ghost
Doctor Strange,Ghost Rider
Doctor Strange,Giant-Man
Doctor Strange,Gilgamesh
Doctor Strange,Gorr The God Butcher
Doctor Strange,Gravik
Doctor Strange,Groot
Doctor Strange,Hawkeye
Doctor Strange,Hawkeye
Doctor Strange,Heimdall
Doctor Strange,Hela
Doctor Strange,High Evolutionary
Doctor Strange,Hulk (Stark Gauntlet)
Doctor Strange,Hulk
Doctor Strange,Ikaris
Doctor Strange,Iron Fist
Doctor Strange,Iron Man
Doctor Strange,Iron Man (Mk 1)
Doctor Strange,Iron Man (Stark Gauntlet)
Doctor Strange,Iron Man (Hulkbuster)
Doctor Strange,Iron Monger
Doctor Strange,Iron Spider
Doctor Strange,Ironheart
Doctor Strange,Jemiah The Analyzer
Doctor Strange,Jessica Jones
Doctor Strange,Kaecilius
Doctor Strange,Kang the Conqueror
Doctor Strange,Killian
Doctor Strange,Killmonger
Doctor Strange,Kingo
Doctor Strange,Kingpin
Doctor Strange,Korath The Pursuer
Doctor Strange,Korg
Doctor Strange,Kro
Doctor Strange,Kurse
