Heroe 1,Heroe 2,Ganador
Ant-Man,Crossbones,2
Ant-Man,Cull Obsidian,1
Ant-Man,Dar-Benn,1
Ant-Man,Daredevil,2
Ant-Man,Deathlok,2
Ant-Man,Destroyer,2
Ant-Man,Doctor Strange,1
Ant-Man,Dormammu,2
Ant-Man,Drax The Destroyer,1
Ant-Man,Ebony Maw,1
Ant-Man,Echo,1
Ant-Man,Ego,2
Ant-Man,Elektra,1
Ant-Man,Eternity,2
Ant-Man,Falcon,1
Ant-Man,Fandral,2
Ant-Man,Fat Thor,1
Ant-Man,Fenris,2
Ant-Man,Frigga,2
Ant-Man,G'iah,1
Ant-Man,Gamora,1
Ant-Man,Gargantos,1
Ant-Man,Ghost,2
Ant-Man,Ghost Rider,1
Ant-Man,Giant-Man,1
Ant-Man,Gilgamesh,1
Ant-Man,Gorr The God Butcher,1
Ant-Man,Gravik,1
Ant-Man,Groot,1
Ant-Man,Hawkeye,2
Ant-Man,Hawkeye,1
Ant-Man,Heimdall,1
Ant-Man,Hela,1
Ant-Man,High Evolutionary,1
Ant-Man,Hulk (Stark Gauntlet),1
Ant-Man,Hulk,1
Ant-Man,Ikaris,1
Ant-Man,Iron Fist,1
Ant-Man,Iron Man,2
Ant-Man,Iron Man (Mk 1),1
Ant-Man,Iron Man (Stark Gauntlet),2
Ant-Man,Iron Man (Hulkbuster),2
Ant-Man,Iron Monger,1
Ant-Man,Iron Spider,2
Ant-Man,Ironheart,1
Ant-Man,Jemiah The Analyzer,1
Ant-Man,Jessica Jones,2
Ant-Man,Kaecilius,1
Ant-Man,Kang the Conqueror,1
Ant-Man,Killian,2
Ant-Man,Killmonger,1
Ant-Man,Kingo,2
Ant-Man,Kingpin,1
Ant-Man,Korath The Pursuer,1
Ant-Man,Korg,2
Ant-Man,Kro,2
Ant-Man,Kurse,2
Ant-Man,Kid Loki,2
Ant-Man,Lady Loki,1
Ant-Man,Leo Fitz,2
Ant-Man,Leviathan,2
Ant-Man,Loki,1
Ant-Man,Loki (Mind Stone),2
Ant-Man,Loki (Keeper Of The Multiverse),1
Ant-Man,Loki (Variant L1130),2
Ant-Man,Loki (King of Asgard),2
Ant-Man,Luke Cage,2
Ant-Man,M'baku,1
Ant-Man,Makkari,2
Ant-Man,Malekith (Reality Stone),2
Ant-Man,Malekith,1
Ant-Man,Mandarin,2
Ant-Man,Mantis,1
Ant-Man,Mighty Thor,2
Ant-Man,MODOK,1
Ant-Man,Moon Knight,2
Ant-Man,Mr. Fantastic (Earth 838),1
Ant-Man,Mr. Knight,2
Ant-Man,Ms. America,1
Ant-Man,Ms. Marvel,1
Ant-Man,Mysterio,2
Ant-Man,Namor,1
Ant-Man,Nebula,1
Ant-Man,Nick Fury,1
Ant-Man,Nomad,2
Ant-Man,Odin,2
Ant-Man,Okoye,1
Ant-Man,Outrider,2
Ant-Man,Pepper Potts (Extremis),2
Ant-Man,Phastos,2
Ant-Man,Photon,2
Ant-Man,Proxima Midnight,1
Ant-Man,Quake,2
Ant-Man,Quicksilver,1
Ant-Man,Red Guardian,2
Ant-Man,Red Skull (Stonekeeper),1
Ant-Man,Red Skull,2
Ant-Man,Rescue,1
Ant-Man,Rocket Raccoon,2
Ant-Man,Ronan The Accuser (Power Stone),1
Ant-Man,Ronan The Accuser,1
Ant-Man,Ronin,2
Ant-Man,Scarlet Witch,2
Ant-Man,Sersi (uni-mind),1
Ant-Man,Sersi,2
Ant-Man,Shang-Chi,2
Ant-Man,She-Hulk,1
Ant-Man,Shuri,2
Ant-Man,Sif,1
Ant-Man,Sinister Strange,2
Ant-Man,Smart Hulk,1
Ant-Man,Spectral Vision,2
Ant-Man,Spider-Man,2
Ant-Man,Star-Lord (Celestial Power),1
Ant-Man,Star-Lord,1
Ant-Man,Stature,2
Ant-Man,Surtur,1
Ant-Man,Swole Groot,2
Ant-Man,Talos The Untamed,2
Ant-Man,Taskmaster,2
Ant-Man,Teenage Groot,1
Ant-Man,Thanos,1
Ant-Man,Thanos (Infinity Gauntlet),1
Ant-Man,The Collector,1
Ant-Man,The Executioner,1
Ant-Man,The Grandmaster,1
Ant-Man,The Great Protector,1
Ant-Man,The Punisher,2
Ant-Man,Thena,1
Ant-Man,Thor (Pre-Ragnarok),1
Ant-Man,Thor (Awakened),1
Ant-Man,Thor,2
Ant-Man,Ultron,2
Ant-Man,Unworthy Thor,2
Ant-Man,Valkyrie,2
Ant-Man,Vision,2
Ant-Man,Vulture,2
Ant-Man,Wanda Maximoff (Pre-WandaVision),1
Ant-Man,War Machine,2
Ant-Man,Warlock,2
Ant-Man,Wasp,1
Ant-Man,Whiplash,2
Ant-Man,Whiplash (Mark II),1
Ant-Man,White Wolf,2
Ant-Man,Winter Soldier,1
Ant-Man,Wolverine,2
Ant-Man,Wong,1
Ant-Man,YellowJacket,2
Ant-Man,Yondu,1
Ant-Man,Zeus,1
Arishem The Judge,Ayo,2
Arishem The Judge,Baby Groot,1
Arishem The Judge,Baron Mordo,1
Arishem The Judge,Baron Zemo,2
Arishem The Judge,Black Bolt (Earth 838),2
Arishem The Judge,Black Bolt,1
Arishem The Judge,Black Panther,2
Arishem The Judge,Black Panther,1
Arishem The Judge,Black Widow,2
Arishem The Judge,Black Widow,1
Arishem The Judge,Bucky Barnes,1
Arishem The Judge,Bullseye,2
Arishem The Judge,Captain America,1
Arishem The Judge,Captain America (Worthy),2
Arishem The Judge,Captain Carter (Earth 838),1
Arishem The Judge,Captain Marvel,2
Arishem The Judge,Chitauri Footsoldier,1
Arishem The Judge,Corvus Glaive,2
Arishem The Judge,Crossbones,2
Arishem The Judge,Cull Obsidian,1
Arishem The Judge,Dar-Benn,1
Arishem The Judge,Daredevil,2
Arishem The Judge,Deathlok,2
Arishem The Judge,Destroyer,2
Arishem The Judge,Doctor Strange,2
Arishem The Judge,Dormammu,2
Arishem The Judge,Drax The Destroyer,1
Arishem The Judge,Ebony Maw,2
Arishem The Judge,Echo,1
Arishem The Judge,Ego,1
Arishem The Judge,Elektra,2
Arishem The Judge,Eternity,1
Arishem The Judge,Falcon,1
Arishem The Judge,Fandral,2
Arishem The Judge,Fat Thor,1
Arishem The Judge,Fenris,1
Arishem The Judge,Frigga,2
Arishem The Judge,G'iah,1
Arishem The Judge,Gamora,2
Arishem The Judge,Gargantos,2
Arishem The Judge,Ghost,2
Arishem The Judge,Ghost Rider,1
Arishem The Judge,Giant-Man,1
Arishem The Judge,Gilgamesh,2
Arishem The Judge,Gorr The God Butcher,1
Arishem The Judge,Gravik,1
Arishem The Judge,Groot,1
Arishem The Judge,Hawkeye,2
Arishem The Judge,Hawkeye,2
Arishem The Judge,Heimdall,2
Arishem The Judge,Hela,2
Arishem The Judge,High Evolutionary,1
Arishem The Judge,Hulk (Stark Gauntlet),1
Arishem The Judge,Hulk,2
Arishem The Judge,Ikaris,2
Arishem The Judge,Iron Fist,2
Arishem The Judge,Iron Man,1
Arishem The Judge,Iron Man (Mk 1),1
Arishem The Judge,Iron Man (Stark Gauntlet),1
Arishem The Judge,Iron Man (Hulkbuster),1
Arishem The Judge,Iron Monger,1
Arishem The Judge,Iron Spider,2
Arishem The Judge,Ironheart,1
Arishem The Judge,Jemiah The Analyzer,1
Arishem The Judge,Jessica Jones,2
Arishem The Judge,Kaecilius,2
Arishem The Judge,Kang the Conqueror,1
Arishem The Judge,Killian,2
Arishem The Judge,Killmonger,1
Arishem The Judge,Kingo,2
Arishem The Judge,Kingpin,1
Arishem The Judge,Korath The Pursuer,1
Arishem The Judge,Korg,2
Arishem The Judge,Kro,2
Arishem The Judge,Kurse,2
Arishem The Judge,Kid Loki,2
Arishem The Judge,Lady Loki,1
Arishem The Judge,Leo Fitz,1
Arishem The Judge,Leviathan,1
Arishem The Judge,Loki,2
Arishem The Judge,Loki (Mind Stone),1
Arishem The Judge,Loki (Keeper Of The Multiverse),1
Arishem The Judge,Loki (Variant L1130),2
Arishem The Judge,Loki (King of Asgard),1
Arishem The Judge,Luke Cage,1
Arishem The Judge,M'baku,2
Arishem The Judge,Makkari,1
Arishem The Judge,Malekith (Reality Stone),1
Arishem The Judge,Malekith,1
Arishem The Judge,Mandarin,1
Arishem The Judge,Mantis,2
Arishem The Judge,Mighty Thor,2
Arishem The Judge,MODOK,2
Arishem The Judge,Moon Knight,2
Arishem The Judge,Mr. Fantastic (Earth 838),1
Arishem The Judge,Mr. Knight,2
Arishem The Judge,Ms. America,2
Arishem The Judge,Ms. Marvel,2
Arishem The Judge,Mysterio,1
Arishem The Judge,Namor,1
Arishem The Judge,Nebula,2
Arishem The Judge,Nick Fury,1
Arishem The Judge,Nomad,1
Arishem The Judge,Odin,2
Arishem The Judge,Okoye,1
Arishem The Judge,Outrider,1
Arishem The Judge,Pepper Potts (Extremis),2
Arishem The Judge,Phastos,2
Arishem The Judge,Photon,1
Arishem The Judge,Proxima Midnight,1
Arishem The Judge,Quake,2
Arishem The Judge,Quicksilver,1
Arishem The Judge,Red Guardian,1
Arishem The Judge,Red Skull (Stonekeeper),2
Arishem The Judge,Red Skull,2
Arishem The Judge,Rescue,1
Arishem The Judge,Rocket Raccoon,1
Arishem The Judge,Ronan The Accuser (Power Stone),1
Arishem The Judge,Ronan The Accuser,1
Arishem The Judge,Ronin,2
Arishem The Judge,Scarlet Witch,2
Arishem The Judge,Sersi (uni-mind),2
Arishem The Judge,Sersi,2
Arishem The Judge,Shang-Chi,1
Arishem The Judge,She-Hulk,2
Arishem The Judge,Shuri,1
Arishem The Judge,Sif,2
Arishem The Judge,Sinister Strange,2
Arishem The Judge,Smart Hulk,2
Arishem The Judge,Spectral Vision,2
Arishem The Judge,Spider-Man,2
Arishem The Judge,Star-Lord (Celestial Power),1
Arishem The Judge,Star-Lord,2
Arishem The Judge,Stature,2
Arishem The Judge,Surtur,1
Arishem The Judge,Swole Groot,2
Arishem The Judge,Talos The Untamed,2
Arishem The Judge,Taskmaster,2
Arishem The Judge,Teenage Groot,1
Arishem The Judge,Thanos,1
Arishem The Judge,Thanos (Infinity Gauntlet),2
Arishem The Judge,The Collector,1
Arishem The Judge,The Executioner,1
Arishem The Judge,The Grandmaster,2
Arishem The Judge,The Great Protector,2
Arishem The Judge,The Punisher,1
Arishem The Judge,Thena,2
Arishem The Judge,Thor (Pre-Ragnarok),1
Arishem The Judge,Thor (Awakened),2
Arishem The Judge,Thor,1
Arishem The Judge,Ultron,2
Arishem The Judge,Unworthy Thor,2
Arishem The Judge,Valkyrie,1
Arishem The Judge,Vision,2
Arishem The Judge,Vulture,1
Arishem The Judge,Wanda Maximoff (Pre-WandaVision),2
Arishem The Judge,War Machine,1
Arishem The Judge,Warlock,2
Arishem The Judge,Wasp,1
Arishem The Judge,Whiplash,1
Arishem The Judge,Whiplash (Mark II),2
Arishem The Judge,White Wolf,2
Arishem The Judge,Winter Soldier,1
Arishem The Judge,Wolverine,1
Arishem The Judge,Wong,1
Arishem The Judge,YellowJacket,1
Arishem The Judge,Yondu,1
Arishem The Judge,Zeus,1
Ayo,Baby Groot,2
Ayo,Baron Mordo,2
Ayo,Baron Zemo,1
Ayo,Black Bolt (Earth 838),2
Ayo,Black Bolt,1
Ayo,Black Panther,2
Ayo,Black Panther,2
Ayo,Black Widow,2
Ayo,Black Widow,1
Ayo,Bucky Barnes,2
Ayo,Bullseye,1
Ayo,Captain America,1
Ayo,Captain America (Worthy),2
Ayo,Captain Carter (Earth 838),2
Ayo,Captain Marvel,2
Ayo,Chitauri Footsoldier,1
Ayo,Corvus Glaive,1
Ayo,Crossbones,2
Ayo,Cull Obsidian,2
Ayo,Dar-Benn,2
Ayo,Daredevil,1
Ayo,Deathlok,2
Ayo,Destroyer,2
Ayo,Doctor Strange,2
Ayo,Dormammu,1
Ayo,Drax The Destroyer,2
Ayo,Ebony Maw,1
Ayo,Echo,1
Ayo,Ego,2
Ayo,Elektra,2
Ayo,Eternity,1
Ayo,Falcon,2
Ayo,Fandral,2
Ayo,Fat Thor,2
Ayo,Fenris,2
Ayo,Frigga,1
Ayo,G'iah,1
Ayo,Gamora,2
Ayo,Gargantos,2
Ayo,Ghost,2
Ayo,Ghost Rider,2
Ayo,Giant-Man,1
Ayo,Gilgamesh,2
Ayo,Gorr The God Butcher,2
Ayo,Gravik,2
Ayo,Groot,2
Ayo,Hawkeye,2
Ayo,Hawkeye,1
Ayo,Heimdall,1
Ayo,Hela,1
Ayo,High Evolutionary,2
Ayo,Hulk (Stark Gauntlet),1
Ayo,Hulk,1
Ayo,Ikaris,2
Ayo,Iron Fist,2
Ayo,Iron Man,1
Ayo,Iron Man (Mk 1),2
Ayo,Iron Man (Stark Gauntlet),1
Ayo,Iron Man (Hulkbuster),1
Ayo,Iron Monger,2
Ayo,Iron Spider,1
Ayo,Ironheart,1
Ayo,Jemiah The Analyzer,2
Ayo,Jessica Jones,2
Ayo,Kaecilius,1
Ayo,Kang the Conqueror,1
Ayo,Killian,1
Ayo,Killmonger,2
Ayo,Kingo,2
Ayo,Kingpin,1
Ayo,Korath The Pursuer,2
Ayo,Korg,2
Ayo,Kro,2
Ayo,Kurse,1
Ayo,Kid Loki,2
Ayo,Lady Loki,2
Ayo,Leo Fitz,1
Ayo,Leviathan,1
Ayo,Loki,2
Ayo,Loki (Mind Stone),1
Ayo,Loki (Keeper Of The Multiverse),2
Ayo,Loki (Variant L1130),2
Ayo,Loki (King of Asgard),2
Ayo,Luke Cage,2
Ayo,M'baku,2
Ayo,Makkari,1
Ayo,Malekith (Reality Stone),1
Ayo,Malekith,2
Ayo,Mandarin,2
Ayo,Mantis,2
Ayo,Mighty Thor,2
Ayo,MODOK,1
Ayo,Moon Knight,1
Ayo,Mr. Fantastic (Earth 838),2
Ayo,Mr. Knight,2
Ayo,Ms. America,2
Ayo,Ms. Marvel,2
Ayo,Mysterio,2
Ayo,Namor,2
Ayo,Nebula,2
Ayo,Nick Fury,2
Ayo,Nomad,2
Ayo,Odin,1
Ayo,Okoye,2
Ayo,Outrider,2
Ayo,Pepper Potts (Extremis),2
Ayo,Phastos,2
Ayo,Photon,2
Ayo,Proxima Midnight,2
Ayo,Quake,2
Ayo,Quicksilver,2
Ayo,Red Guardian,1
Ayo,Red Skull (Stonekeeper),1
Ayo,Red Skull,1
Ayo,Rescue,1
Ayo,Rocket Raccoon,1
Ayo,Ronan The Accuser (Power Stone),1
Ayo,Ronan The Accuser,1
Ayo,Ronin,1
Ayo,Scarlet Witch,1
Ayo,Sersi (uni-mind),2
Ayo,Sersi,2
Ayo,Shang-Chi,2
Ayo,She-Hulk,2
Ayo,Shuri,2
Ayo,Sif,2
Ayo,Sinister Strange,2
Ayo,Smart Hulk,1
Ayo,Spectral Vision,2
Ayo,Spider-Man,2
Ayo,Star-Lord (Celestial Power),2
Ayo,Star-Lord,1
Ayo,Stature,1
Ayo,Surtur,2
Ayo,Swole Groot,2
Ayo,Talos The Untamed,2
Ayo,Taskmaster,2
Ayo,Teenage Groot,2
Ayo,Thanos,2
Ayo,Thanos (Infinity Gauntlet),2
Ayo,The Collector,1
Ayo,The Executioner,2
Ayo,The Grandmaster,1
Ayo,The Great Protector,2
Ayo,The Punisher,2
Ayo,Thena,1
Ayo,Thor (Pre-Ragnarok),2
Ayo,Thor (Awakened),1
Ayo,Thor,2
Ayo,Ultron,1
Ayo,Unworthy Thor,1
Ayo,Valkyrie,2
Ayo,Vision,2
Ayo,Vulture,2
Ayo,Wanda Maximoff (Pre-WandaVision),1
Ayo,War Machine,2
Ayo,Warlock,2
Ayo,Wasp,2
Ayo,Whiplash,2
Ayo,Whiplash (Mark II),2
Ayo,White Wolf,2
Ayo,Winter Soldier,2
Ayo,Wolverine,1
Ayo,Wong,1
Ayo,YellowJacket,2
Ayo,Yondu,1
Ayo,Zeus,2
Baby Groot,Baron Mordo,1
Baby Groot,Baron Zemo,2
Baby Groot,Black Bolt (Earth 838),2
Baby Groot,Black Bolt,1
Baby Groot,Black Panther,2
Baby Groot,Black Panther,1
Baby Groot,Black Widow,2
Baby Groot,Black Widow,2
Baby Groot,Bucky Barnes,1
Baby Groot,Bullseye,1
Baby Groot,Captain America,2
Baby Groot,Captain America (Worthy),1
Baby Groot,Captain Carter (Earth 838),2
Baby Groot,Captain Marvel,2
Baby Groot,Chitauri Footsoldier,1
Baby Groot,Corvus Glaive,1
Baby Groot,Crossbones,1
Baby Groot,Cull Obsidian,2
Baby Groot,Dar-Benn,2
Baby Groot,Daredevil,1
Baby Groot,Deathlok,1
Baby Groot,Destroyer,2
Baby Groot,Doctor Strange,2
Baby Groot,Dormammu,1
Baby Groot,Drax The Destroyer,1
Baby Groot,Ebony Maw,1
Baby Groot,Echo,2
Baby Groot,Ego,2
Baby Groot,Elektra,1
Baby Groot,Eternity,1
Baby Groot,Falcon,1
Baby Groot,Fandral,1
Baby Groot,Fat Thor,2
Baby Groot,Fenris,1
Baby Groot,Frigga,1
Baby Groot,G'iah,2
Baby Groot,Gamora,2
Baby Groot,Gargantos,1
Baby Groot,Ghost,2
Baby Groot,Ghost Rider,2
Baby Groot,Giant-Man,1
Baby Groot,Gilgamesh,2
Baby Groot,Gorr The God Butcher,2
Baby Groot,Gravik,1
Baby Groot,Groot,2
Baby Groot,Hawkeye,1
Baby Groot,Hawkeye,1
Baby Groot,Heimdall,2
Baby Groot,Hela,1
Baby Groot,High Evolutionary,1
Baby Groot,Hulk (Stark Gauntlet),1
Baby Groot,Hulk,1
Baby Groot,Ikaris,2
Baby Groot,Iron Fist,1
Baby Groot,Iron Man,1
Baby Groot,Iron Man (Mk 1),1
Baby Groot,Iron Man (Stark Gauntlet),1
Baby Groot,Iron Man (Hulkbuster),1
Baby Groot,Iron Monger,2
Baby Groot,Iron Spider,1
Baby Groot,Ironheart,2
Baby Groot,Jemiah The Analyzer,1
Baby Groot,Jessica Jones,1
Baby Groot,Kaecilius,2
Baby Groot,Kang the Conqueror,1
Baby Groot,Killian,1
Baby Groot,Killmonger,1
Baby Groot,Kingo,2
Baby Groot,Kingpin,2
Baby Groot,Korath The Pursuer,2
Baby Groot,Korg,2
Baby Groot,Kro,2
Baby Groot,Kurse,2
Baby Groot,Kid Loki,1
Baby Groot,Lady Loki,1
Baby Groot,Leo Fitz,2
Baby Groot,Leviathan,1
Baby Groot,Loki,2
Baby Groot,Loki (Mind Stone),1
Baby Groot,Loki (Keeper Of The Multiverse),2
Baby Groot,Loki (Variant L1130),2
Baby Groot,Loki (King of Asgard),2
Baby Groot,Luke Cage,2
Baby Groot,M'baku,2
Baby Groot,Makkari,2
Baby Groot,Malekith (Reality Stone),2
Baby Groot,Malekith,2
Baby Groot,Mandarin,1
Baby Groot,Mantis,2
Baby Groot,Mighty Thor,2
Baby Groot,MODOK,1
Baby Groot,Moon Knight,2
Baby Groot,Mr. Fantastic (Earth 838),2
Baby Groot,Mr. Knight,1
Baby Groot,Ms. America,1
Baby Groot,Ms. Marvel,2
Baby Groot,Mysterio,1
Baby Groot,Namor,1
Baby Groot,Nebula,1
Baby Groot,Nick Fury,2
Baby Groot,Nomad,1
Baby Groot,Odin,2
Baby Groot,Okoye,2
Baby Groot,Outrider,1
Baby Groot,Pepper Potts (Extremis),1
Baby Groot,Phastos,1
Baby Groot,Photon,2
Baby Groot,Proxima Midnight,2
Baby Groot,Quake,2
Baby Groot,Quicksilver,1
Baby Groot,Red Guardian,1
Baby Groot,Red Skull (Stonekeeper),2
Baby Groot,Red Skull,1
Baby Groot,Rescue,2
Baby Groot,Rocket Raccoon,1
Baby Groot,Ronan The Accuser (Power Stone),2
Baby Groot,Ronan The Accuser,2
Baby Groot,Ronin,2
Baby Groot,Scarlet Witch,1
Baby Groot,Sersi (uni-mind),2
Baby Groot,Sersi,2
Baby Groot,Shang-Chi,1
Baby Groot,She-Hulk,1
Baby Groot,Shuri,2
Baby Groot,Sif,2
Baby Groot,Sinister Strange,1
Baby Groot,Smart Hulk,2
Baby Groot,Spectral Vision,2
Baby Groot,Spider-Man,1
Baby Groot,Star-Lord (Celestial Power),2
Baby Groot,Star-Lord,1
Baby Groot,Stature,2
Baby Groot,Surtur,1
Baby Groot,Swole Groot,2
Baby Groot,Talos The Untamed,1
Baby Groot,Taskmaster,2
Baby Groot,Teenage Groot,2
Baby Groot,Thanos,2
Baby Groot,Thanos (Infinity Gauntlet),2
Baby Groot,The Collector,1
Baby Groot,The Executioner,1
Baby Groot,The Grandmaster,2
Baby Groot,The Great Protector,1
Baby Groot,The Punisher,2
Baby Groot,Thena,1
Baby Groot,Thor (Pre-Ragnarok),2
Baby Groot,Thor (Awakened),1
Baby Groot,Thor,1
Baby Groot,Ultron,1
Baby Groot,Unworthy Thor,1
Baby Groot,Valkyrie,1
Baby Groot,Vision,2
Baby Groot,Vulture,2
Baby Groot,Wanda Maximoff (Pre-WandaVision),1
Baby Groot,War Machine,1
Baby Groot,Warlock,2
Baby Groot,Wasp,2
Baby Groot,Whiplash,2
Baby Groot,Whiplash (Mark II),2
Baby Groot,White Wolf,1
Baby Groot,Winter Soldier,1
Baby Groot,Wolverine,2
Baby Groot,Wong,2
Baby Groot,YellowJacket,2
Baby Groot,Yondu,1
Baby Groot,Zeus,2
Baron Mordo,Baron Zemo,2
Baron Mordo,Black Bolt (Earth 838),1
Baron Mordo,Black Bolt,1
Baron Mordo,Black Panther,2
Baron Mordo,Black Panther,2
Baron Mordo,Black Widow,2
Baron Mordo,Black Widow,1
Baron Mordo,Bucky Barnes,2
Baron Mordo,Bullseye,1
Baron Mordo,Captain America,2
Baron Mordo,Captain America (Worthy),1
Baron Mordo,Captain Carter (Earth 838),2
Baron Mordo,Captain Marvel,1
Baron Mordo,Chitauri Footsoldier,2
Baron Mordo,Corvus Glaive,1
Baron Mordo,Crossbones,2
Baron Mordo,Cull Obsidian,1
Baron Mordo,Dar-Benn,2
Baron Mordo,Daredevil,2
Baron Mordo,Deathlok,2
Baron Mordo,Destroyer,2
Baron Mordo,Doctor Strange,2
Baron Mordo,Dormammu,1
Baron Mordo,Drax The Destroyer,1
Baron Mordo,Ebony Maw,1
Baron Mordo,Echo,2
Baron Mordo,Ego,1
Baron Mordo,Elektra,2
Baron Mordo,Eternity,2
Baron Mordo,Falcon,2
Baron Mordo,Fandral,2
Baron Mordo,Fat Thor,2
Baron Mordo,Fenris,2
Baron Mordo,Frigga,2
Baron Mordo,G'iah,1
Baron Mordo,Gamora,2
Baron Mordo,Gargantos,2
Baron Mordo,Ghost,2
Baron Mordo,Ghost Rider,1
Baron Mordo,Giant-Man,1
Baron Mordo,Gilgamesh,2
Baron Mordo,Gorr The God Butcher,1
Baron Mordo,Gravik,1
Baron Mordo,Groot,2
Baron Mordo,Hawkeye,2
Baron Mordo,Hawkeye,2
Baron Mordo,Heimdall,2
Baron Mordo,Hela,2
Baron Mordo,High Evolutionary,1
Baron Mordo,Hulk (Stark Gauntlet),2
Baron Mordo,Hulk,2
Baron Mordo,Ikaris,1
Baron Mordo,Iron Fist,2
Baron Mordo,Iron Man,1
Baron Mordo,Iron Man (Mk 1),2
Baron Mordo,Iron Man (Stark Gauntlet),2
Baron Mordo,Iron Man (Hulkbuster),2
Baron Mordo,Iron Monger,2
Baron Mordo,Iron Spider,2
Baron Mordo,Ironheart,1
Baron Mordo,Jemiah The Analyzer,2
Baron Mordo,Jessica Jones,1
Baron Mordo,Kaecilius,1
Baron Mordo,Kang the Conqueror,1
Baron Mordo,Killian,2
Baron Mordo,Killmonger,2
Baron Mordo,Kingo,1
Baron Mordo,Kingpin,2
Baron Mordo,Korath The Pursuer,2
Baron Mordo,Korg,2
Baron Mordo,Kro,1
Baron Mordo,Kurse,2
Baron Mordo,Kid Loki,2
Baron Mordo,Lady Loki,1
Baron Mordo,Leo Fitz,1
Baron Mordo,Leviathan,1
Baron Mordo,Loki,2
Baron Mordo,Loki (Mind Stone),2
Baron Mordo,Loki (Keeper Of The Multiverse),2
Baron Mordo,Loki (Variant L1130),2
Baron Mordo,Loki (King of Asgard),1
Baron Mordo,Luke Cage,1
Baron Mordo,M'baku,2
Baron Mordo,Makkari,1
Baron Mordo,Malekith (Reality Stone),2
Baron Mordo,Malekith,1
Baron Mordo,Mandarin,2
Baron Mordo,Mantis,2
Baron Mordo,Mighty Thor,2
Baron Mordo,MODOK,1
Baron Mordo,Moon Knight,1
Baron Mordo,Mr. Fantastic (Earth 838),2
Baron Mordo,Mr. Knight,1
Baron Mordo,Ms. America,2
Baron Mordo,Ms. Marvel,2
Baron Mordo,Mysterio,2
Baron Mordo,Namor,1
Baron Mordo,Nebula,1
Baron Mordo,Nick Fury,1
Baron Mordo,Nomad,1
Baron Mordo,Odin,2
Baron Mordo,Okoye,1
Baron Mordo,Outrider,2
Baron Mordo,Pepper Potts (Extremis),1
Baron Mordo,Phastos,1
Baron Mordo,Photon,2
Baron Mordo,Proxima Midnight,1
Baron Mordo,Quake,2
Baron Mordo,Quicksilver,1
Baron Mordo,Red Guardian,1
Baron Mordo,Red Skull (Stonekeeper),1
Baron Mordo,Red Skull,1
Baron Mordo,Rescue,2
Baron Mordo,Rocket Raccoon,2
Baron Mordo,Ronan The Accuser (Power Stone),2
Baron Mordo,Ronan The Accuser,2
Baron Mordo,Ronin,1
Baron Mordo,Scarlet Witch,2
Baron Mordo,Sersi (uni-mind),1
Baron Mordo,Sersi,1
Baron Mordo,Shang-Chi,2
Baron Mordo,She-Hulk,2
Baron Mordo,Shuri,2
Baron Mordo,Sif,1
Baron Mordo,Sinister Strange,2
Baron Mordo,Smart Hulk,2
Baron Mordo,Spectral Vision,2
Baron Mordo,Spider-Man,1
Baron Mordo,Star-Lord (Celestial Power),2
Baron Mordo,Star-Lord,2
Baron Mordo,Stature,1
Baron Mordo,Surtur,2
Baron Mordo,Swole Groot,2
Baron Mordo,Talos The Untamed,2
Baron Mordo,Taskmaster,1
Baron Mordo,Teenage Groot,2
Baron Mordo,Thanos,2
Baron Mordo,Thanos (Infinity Gauntlet),2
Baron Mordo,The Collector,2
Baron Mordo,The Executioner,2
Baron Mordo,The Grandmaster,2
Baron Mordo,The Great Protector,2
Baron Mordo,The Punisher,1
Baron Mordo,Thena,2
Baron Mordo,Thor (Pre-Ragnarok),1
Baron Mordo,Thor (Awakened),2
Baron Mordo,Thor,1
Baron Mordo,Ultron,1
Baron Mordo,Unworthy Thor,2
Baron Mordo,Valkyrie,1
Baron Mordo,Vision,2
Baron Mordo,Vulture,1
Baron Mordo,Wanda Maximoff (Pre-WandaVision),2
Baron Mordo,War Machine,2
Baron Mordo,Warlock,1
Baron Mordo,Wasp,2
Baron Mordo,Whiplash,2
Baron Mordo,Whiplash (Mark II),1
Baron Mordo,White Wolf,2
Baron Mordo,Winter Soldier,2
Baron Mordo,Wolverine,1
Baron Mordo,Wong,2
Baron Mordo,YellowJacket,2
Baron Mordo,Yondu,1
Baron Mordo,Zeus,2
Baron Zemo,Black Bolt (Earth 838),1
Baron Zemo,Black Bolt,1
Baron Zemo,Black Panther,2
Baron Zemo,Black Panther,2
Baron Zemo,Black Widow,2
Baron Zemo,Black Widow,1
Baron Zemo,Bucky Barnes,1
Baron Zemo,Bullseye,1
Baron Zemo,Captain America,2
Baron Zemo,Captain America (Worthy),2
Baron Zemo,Captain Carter (Earth 838),2
Baron Zemo,Captain Marvel,2
Baron Zemo,Chitauri Footsoldier,2
Baron Zemo,Corvus Glaive,2
Baron Zemo,Crossbones,1
Baron Zemo,Cull Obsidian,2
Baron Zemo,Dar-Benn,1
Baron Zemo,Daredevil,1
Baron Zemo,Deathlok,1
Baron Zemo,Destroyer,1
Baron Zemo,Doctor Strange,2
Baron Zemo,Dormammu,1
Baron Zemo,Drax The Destroyer,2
Baron Zemo,Ebony Maw,1
Baron Zemo,Echo,1
Baron Zemo,Ego,2
Baron Zemo,Elektra,1
Baron Zemo,Eternity,2
