Heroe_1,Heroe_2
Bucky Barnes,Nick Fury
Bucky Barnes,Nomad
Bucky Barnes,Odin
Bucky Barnes,Okoye
Bucky Barnes,Outrider
Bucky Barnes,Pepper Potts (Extremis)
Bucky Barnes,Phastos
Bucky Barnes,Photon
Bucky Barnes,Proxima Midnight
Bucky Barnes,Quake
Bucky Barnes,Quicksilver
Bucky Barnes,Red Guardian
Bucky Barnes,Red Skull (Stonekeeper)
Bucky Barnes,Red Skull
Bucky Barnes,Rescue
Bucky Barnes,Rocket Raccoon
Bucky Barnes,Ronan The Accuser (Power Stone)
Bucky Barnes,Ronan The Accuser
Bucky Barnes,Ronin
Bucky Barnes,Scarlet Witch
Bucky Barnes,Sersi (uni-mind)
Bucky Barnes,Sersi
Bucky Barnes,Shang-Chi
Bucky Barnes,She-Hulk
Bucky Barnes,Shuri
Bucky Barnes,Sif
Bucky Barnes,Sinister Strange
Bucky Barnes,Smart Hulk
Bucky Barnes,Spectral Vision
Bucky Barnes,Spider-Man
Bucky Barnes,Star-Lord (Celestial Power)
Bucky Barnes,Star-Lord
Bucky Barnes,Stature
Bucky Barnes,Surtur
Bucky Barnes,Swole Groot
Bucky Barnes,Talos The Untamed
Bucky Barnes,Taskmaster
Bucky Barnes,Teenage Groot
Bucky Barnes,Thanos
Bucky Barnes,Thanos (Infinity Gauntlet)
Bucky Barnes,The Collector
Bucky Barnes,The Executioner
Bucky Barnes,The Grandmaster
Bucky Barnes,The Great Protector
Bucky Barnes,The Punisher
Bucky Barnes,Thena
Bucky Barnes,Thor (Pre-Ragnarok)
Bucky Barnes,Thor (Awakened)
Bucky Barnes,Thor
Bucky Barnes,Ultron
Bucky Barnes,Unworthy Thor
Bucky Barnes,Valkyrie
Bucky Barnes,Vision
Bucky Barnes,Volstagg
Bucky Barnes,Vulture
Bucky Barnes,Wanda Maximoff (Pre-WandaVision)
Bucky Barnes,War Machine
Bucky Barnes,Warlock
Bucky Barnes,Wasp
Bucky Barnes,Whiplash
Bucky Barnes,Whiplash (Mark II)
Bucky Barnes,White Wolf
Bucky Barnes,Winter Soldier
Bucky Barnes,Wolverine
Bucky Barnes,Wong
Bucky Barnes,YellowJacket
Bucky Barnes,Yondu
Bucky Barnes,Zeus
Bucky Barnes,Gogeta (Super Saiyan 4)
Bucky Barnes,Goku (Super Saiyan 3)
Bucky Barnes,Goku (Super Saiyan 2)
Bucky Barnes,Goku (Super Saiyan 4)
Bucky Barnes,Goku Jr.
Bucky Barnes,Goten
Bucky Barnes,Pan
Bucky Barnes,Piccolo
Bucky Barnes,Son Goku
Bucky Barnes,Syn Shenron
Bucky Barnes,Trunks
Bucky Barnes,Uub
Bucky Barnes,Android 16
Bucky Barnes,Android 17
Bucky Barnes,Android 18
Bucky Barnes,Android 19
Bucky Barnes,Aniraza
Bucky Barnes,Arak
Bucky Barnes,Bandages The Mummy
Bucky Barnes,Bardock (Super Saiyan)
Bucky Barnes,Bardock
Bucky Barnes,Basil
Bucky Barnes,Beerus
Bucky Barnes,Belmod
Bucky Barnes,Bergamo
Bucky Barnes,Biarra
Bucky Barnes,Bido
Bucky Barnes,Bikal
Bucky Barnes,Black Frieza
Bucky Barnes,Bojack
Bucky Barnes,Borareta
Bucky Barnes,Botamo
Bucky Barnes,Broly (Z)
Bucky Barnes,Broly (Ikari)
Bucky Barnes,Broly (Super Saiyan)
Bucky Barnes,Broly
Bucky Barnes,Bujin
Bucky Barnes,Burter
Bucky Barnes,Buu (Good)
Bucky Barnes,Buu (Grand Supreme Kai)
Bucky Barnes,Buuhan
Bucky Barnes,Buutenks
Bucky Barnes,Cabba (Super Saiyan)
Bucky Barnes,Cabba (Super Saiyan 2)
Bucky Barnes,Cabba
Bucky Barnes,Dende
Bucky Barnes,Dercori
Bucky Barnes,Dodoria
Bucky Barnes,Dore
Bucky Barnes,Dr Gero
Bucky Barnes,Dyspo (Super Maximum Light Speed)
Bucky Barnes,Dyspo
Bucky Barnes,Frieza
Bucky Barnes,Frieza (First Form)
Bucky Barnes,Frieza (Second Form)
Bucky Barnes,Frieza (Third Form)
Bucky Barnes,Fusion Zamasu
Bucky Barnes,Future Trunks (Cell Saga)
Bucky Barnes,Gogeta
Bucky Barnes,Gogeta (Super Saiyan)
Bucky Barnes,Gogeta (Super Saiyan Blue)
Bucky Barnes,Gohan (Beast)
Bucky Barnes,Gohan (Potential Unleashed)
Bucky Barnes,Gohan (SS2)
Bucky Barnes,Gohan (Super Saiyan)
Bucky Barnes,Gohan
Bucky Barnes,Goku (Super Saiyan Blue Kaioken)
Bucky Barnes,Goku
Bucky Barnes,Goku (Mastered Ultra Instinct)
Bucky Barnes,Goku (Saiyan Saga)
Bucky Barnes,Goku (True Ultra Instinct)
Bucky Barnes,Goku (Super Saiyan God)
Bucky Barnes,Goku (Super Saiyan 2)
Bucky Barnes,Goku (Ultra Instinct)
Bucky Barnes,Goku (Super Saiyan Blue)
Bucky Barnes,Goku (Super Saiyan 3)
Bucky Barnes,Goku Black (Super Saiyan Rosé)
Bucky Barnes,Goku Black
Bucky Barnes,Goten (Super Saiyan)
Bucky Barnes,Goten
Bucky Barnes,Gotenks (Super Saiyan 3)
Bucky Barnes,Gotenks (SS2)
Bucky Barnes,Grand Priest
Bucky Barnes,Jaco
Bucky Barnes,Kami
Bucky Barnes,Kid Buu
Bucky Barnes,Kid Gohan
Bucky Barnes,Kid Goku
Bucky Barnes,King Vegeta
Bucky Barnes,Krillin
Bucky Barnes,Vegeta (Ascended Super Saiyan)
Bucky Barnes,Vegeta (Unbound Ultra Ego)
Bucky Barnes,Vegeta (Super Saiyan Blue Evolved)
Bucky Barnes,Vegeta (Super Saiyan 2)
Bucky Barnes,Vegeta (Super Saiyan Blue)
Bucky Barnes,Vegeta (Hakai Energy)
Bucky Barnes,Vegeta (Super Saiyan)
Bucky Barnes,Vegeta
Bucky Barnes,Vegeta (Super Saiyan God)
Bucky Barnes,Vegito
Bucky Barnes,Vegito (Super Saiyan)
Bullseye,Captain America
Bullseye,Captain America (Worthy)
Bullseye,Captain Carter (Earth 838)
Bullseye,Captain Marvel
Bullseye,Chitauri Footsoldier
Bullseye,Corvus Glaive
Bullseye,Crossbones
Bullseye,Cull Obsidian
Bullseye,Dar-Benn
Bullseye,Daredevil
Bullseye,Deathlok
Bullseye,Destroyer
Bullseye,Doctor Strange
Bullseye,Dormammu
Bullseye,Drax The Destroyer
Bullseye,Ebony Maw
Bullseye,Echo
Bullseye,Ego
Bullseye,Elektra
Bullseye,Eternity
Bullseye,Falcon
Bullseye,Fandral
Bullseye,Fat Thor
Bullseye,Fenris
Bullseye,Frigga
Bullseye,G'iah
Bullseye,Gamora
Bullseye,Gargantos
Bullseye,Ghost
Bullseye,Ghost Rider
Bullseye,Giant-Man
Bullseye,Gilgamesh
Bullseye,Gorr The God Butcher
Bullseye,Gravik
Bullseye,Groot
Bullseye,Hawkeye
Bullseye,Hawkeye
Bullseye,Heimdall
Bullseye,Hela
Bullseye,High Evolutionary
Bullseye,Hulk (Stark Gauntlet)
Bullseye,Hulk
Bullseye,Ikaris
Bullseye,Iron Fist
Bullseye,Iron Man
Bullseye,Iron Man (Mk 1)
Bullseye,Iron Man (Stark Gauntlet)
Bullseye,Iron Man (Hulkbuster)
Bullseye,Iron Monger
Bullseye,Iron Spider
Bullseye,Ironheart
Bullseye,Jemiah The Analyzer
Bullseye,Jessica Jones
Bullseye,Kaecilius
Bullseye,Kang the Conqueror
Bullseye,Killian
Bullseye,Killmonger
Bullseye,Kingo
Bullseye,Kingpin
Bullseye,Korath The Pursuer
Bullseye,Korg
Bullseye,Kro
Bullseye,Kurse
Bullseye,Kid Loki
Bullseye,Lady Loki
Bullseye,Leo Fitz
Bullseye,Leviathan
Bullseye,Loki
Bullseye,Loki (Mind Stone)
Bullseye,Loki (Keeper Of The Multiverse)
Bullseye,Loki (Variant L1130)
Bullseye,Loki (King of Asgard)
Bullseye,Luke Cage
Bullseye,M'baku
Bullseye,Makkari
Bullseye,Malekith (Reality Stone)
Bullseye,Malekith
Bullseye,Mandarin
Bullseye,Mantis
Bullseye,Mighty Thor
Bullseye,MODOK
Bullseye,Moon Knight
Bullseye,Mr. Fantastic (Earth 838)
Bullseye,Mr. Knight
Bullseye,Ms. America
Bullseye,Ms. Marvel
Bullseye,Mysterio
Bullseye,Namor
Bullseye,Nebula
Bullseye,Nick Fury
Bullseye,Nomad
Bullseye,Odin
Bullseye,Okoye
Bullseye,Outrider
Bullseye,Pepper Potts (Extremis)
Bullseye,Phastos
Bullseye,Photon
Bullseye,Proxima Midnight
Bullseye,Quake
Bullseye,Quicksilver
Bullseye,Red Guardian
Bullseye,Red Skull (Stonekeeper)
Bullseye,Red Skull
Bullseye,Rescue
Bullseye,Rocket Raccoon
Bullseye,Ronan The Accuser (Power Stone)
Bullseye,Ronan The Accuser
Bullseye,Ronin
Bullseye,Scarlet Witch
Bullseye,Sersi (uni-mind)
Bullseye,Sersi
Bullseye,Shang-Chi
Bullseye,She-Hulk
Bullseye,Shuri
Bullseye,Sif
Bullseye,Sinister Strange
Bullseye,Smart Hulk
Bullseye,Spectral Vision
Bullseye,Spider-Man
Bullseye,Star-Lord (Celestial Power)
Bullseye,Star-Lord
Bullseye,Stature
Bullseye,Surtur
Bullseye,Swole Groot
Bullseye,Talos The Untamed
Bullseye,Taskmaster
Bullseye,Teenage Groot
Bullseye,Thanos
Bullseye,Thanos (Infinity Gauntlet)
Bullseye,The Collector
Bullseye,The Executioner
Bullseye,The Grandmaster
Bullseye,The Great Protector
Bullseye,The Punisher
Bullseye,Thena
Bullseye,Thor (Pre-Ragnarok)
Bullseye,Thor (Awakened)
Bullseye,Thor
Bullseye,Ultron
Bullseye,Unworthy Thor
Bullseye,Valkyrie
Bullseye,Vision
Bullseye,Volstagg
Bullseye,Vulture
Bullseye,Wanda Maximoff (Pre-WandaVision)
Bullseye,War Machine
Bullseye,Warlock
Bullseye,Wasp
Bullseye,Whiplash
Bullseye,Whiplash (Mark II)
Bullseye,White Wolf
Bullseye,Winter Soldier
Bullseye,Wolverine
Bullseye,Wong
Bullseye,YellowJacket
Bullseye,Yondu
Bullseye,Zeus
Bullseye,Gogeta (Super Saiyan 4)
Bullseye,Goku (Super Saiyan 3)
Bullseye,Goku (Super Saiyan 2)
Bullseye,Goku (Super Saiyan 4)
Bullseye,Goku Jr.
Bullseye,Goten
Bullseye,Pan
Bullseye,Piccolo
Bullseye,Son Goku
Bullseye,Syn Shenron
Bullseye,Trunks
Bullseye,Uub
Bullseye,Android 16
Bullseye,Android 17
Bullseye,Android 18
Bullseye,Android 19
Bullseye,Aniraza
Bullseye,Arak
Bullseye,Bandages The Mummy
Bullseye,Bardock (Super Saiyan)
Bullseye,Bardock
Bullseye,Basil
Bullseye,Beerus
Bullseye,Belmod
Bullseye,Bergamo
Bullseye,Biarra
Bullseye,Bido
Bullseye,Bikal
Bullseye,Black Frieza
Bullseye,Bojack
Bullseye,Borareta
Bullseye,Botamo
Bullseye,Broly (Z)
Bullseye,Broly (Ikari)
Bullseye,Broly (Super Saiyan)
Bullseye,Broly
Bullseye,Bujin
Bullseye,Burter
Bullseye,Buu (Good)
Bullseye,Buu (Grand Supreme Kai)
Bullseye,Buuhan
Bullseye,Buutenks
Bullseye,Cabba (Super Saiyan)
Bullseye,Cabba (Super Saiyan 2)
Bullseye,Cabba
Bullseye,Dende
Bullseye,Dercori
Bullseye,Dodoria
Bullseye,Dore
Bullseye,Dr Gero
Bullseye,Dyspo (Super Maximum Light Speed)
Bullseye,Dyspo
Bullseye,Frieza
Bullseye,Frieza (First Form)
Bullseye,Frieza (Second Form)
Bullseye,Frieza (Third Form)
Bullseye,Fusion Zamasu
Bullseye,Future Trunks (Cell Saga)
Bullseye,Gogeta
Bullseye,Gogeta (Super Saiyan)
Bullseye,Gogeta (Super Saiyan Blue)
Bullseye,Gohan (Beast)
Bullseye,Gohan (Potential Unleashed)
Bullseye,Gohan (SS2)
Bullseye,Gohan (Super Saiyan)
Bullseye,Gohan
Bullseye,Goku (Super Saiyan Blue Kaioken)
Bullseye,Goku
Bullseye,Goku (Mastered Ultra Instinct)
Bullseye,Goku (Saiyan Saga)
Bullseye,Goku (True Ultra Instinct)
Bullseye,Goku (Super Saiyan God)
Bullseye,Goku (Super Saiyan 2)
Bullseye,Goku (Ultra Instinct)
Bullseye,Goku (Super Saiyan Blue)
Bullseye,Goku (Super Saiyan 3)
Bullseye,Goku Black (Super Saiyan Rosé)
Bullseye,Goku Black
Bullseye,Goten (Super Saiyan)
Bullseye,Goten
Bullseye,Gotenks (Super Saiyan 3)
Bullseye,Gotenks (SS2)
Bullseye,Grand Priest
Bullseye,Jaco
Bullseye,Kami
Bullseye,Kid Buu
Bullseye,Kid Gohan
Bullseye,Kid Goku
Bullseye,King Vegeta
Bullseye,Krillin
Bullseye,Vegeta (Ascended Super Saiyan)
Bullseye,Vegeta (Unbound Ultra Ego)
Bullseye,Vegeta (Super Saiyan Blue Evolved)
Bullseye,Vegeta (Super Saiyan 2)
Bullseye,Vegeta (Super Saiyan Blue)
Bullseye,Vegeta (Hakai Energy)
Bullseye,Vegeta (Super Saiyan)
Bullseye,Vegeta
Bullseye,Vegeta (Super Saiyan God)
Bullseye,Vegito
Bullseye,Vegito (Super Saiyan)
Captain America,Captain America (Worthy)
Captain America,Captain Carter (Earth 838)
Captain America,Captain Marvel
Captain America,Chitauri Footsoldier
Captain America,Corvus Glaive
Captain America,Crossbones
Captain America,Cull Obsidian
Captain America,Dar-Benn
Captain America,Daredevil
Captain America,Deathlok
Captain America,Destroyer
Captain America,Doctor Strange
Captain America,Dormammu
Captain America,Drax The Destroyer
Captain America,Ebony Maw
Captain America,Echo
Captain America,Ego
Captain America,Elektra
Captain America,Eternity
Captain America,Falcon
Captain America,Fandral
Captain America,Fat Thor
Captain America,Fenris
Captain America,Frigga
Captain America,G'iah
Captain America,Gamora
Captain America,Gargantos
Captain America,Ghost
Captain America,Ghost Rider
Captain America,Giant-Man
Captain America,Gilgamesh
Captain America,Gorr The God Butcher
Captain America,Gravik
Captain America,Groot
Captain America,Hawkeye
Captain America,Hawkeye
Captain America,Heimdall
Captain America,Hela
Captain America,High Evolutionary
Captain America,Hulk (Stark Gauntlet)
Captain America,Hulk
Captain America,Ikaris
Captain America,Iron Fist
Captain America,Iron Man
Captain America,Iron Man (Mk 1)
Captain America,Iron Man (Stark Gauntlet)
Captain America,Iron Man (Hulkbuster)
Captain America,Iron Monger
Captain America,Iron Spider
Captain America,Ironheart
Captain America,Jemiah The Analyzer
Captain America,Jessica Jones
Captain America,Kaecilius
Captain America,Kang the Conqueror
Captain America,Killian
Captain America,Killmonger
Captain America,Kingo
Captain America,Kingpin
Captain America,Korath The Pursuer
Captain America,Korg
Captain America,Kro
Captain America,Kurse
Captain America,Kid Loki
Captain America,Lady Loki
Captain America,Leo Fitz
Captain America,Leviathan
Captain America,Loki
Captain America,Loki (Mind Stone)
Captain America,Loki (Keeper Of The Multiverse)
Captain America,Loki (Variant L1130)
Captain America,Loki (King of Asgard)
Captain America,Luke Cage
Captain America,M'baku
Captain America,Makkari
Captain America,Malekith (Reality Stone)
Captain America,Malekith
Captain America,Mandarin
Captain America,Mantis
Captain America,Mighty Thor
Captain America,MODOK
Captain America,Moon Knight
Captain America,Mr. Fantastic (Earth 838)
Captain America,Mr. Knight
Captain America,Ms. America
Captain America,Ms. Marvel
Captain America,Mysterio
Captain America,Namor
Captain America,Nebula
Captain America,Nick Fury
Captain America,Nomad
Captain America,Odin
Captain America,Okoye
Captain America,Outrider
Captain America,Pepper Potts (Extremis)
Captain America,Phastos
Captain America,Photon
Captain America,Proxima Midnight
Captain America,Quake
Captain America,Quicksilver
Captain America,Red Guardian
Captain America,Red Skull (Stonekeeper)
Captain America,Red Skull
Captain America,Rescue
Captain America,Rocket Raccoon
Captain America,Ronan The Accuser (Power Stone)
Captain America,Ronan The Accuser
Captain America,Ronin
Captain America,Scarlet Witch
Captain America,Sersi (uni-mind)
Captain America,Sersi
Captain America,Shang-Chi
Captain America,She-Hulk
Captain America,Shuri
Captain America,Sif
Captain America,Sinister Strange
Captain America,Smart Hulk
Captain America,Spectral Vision
Captain America,Spider-Man
Captain America,Star-Lord (Celestial Power)
Captain America,Star-Lord
Captain America,Stature
Captain America,Surtur
Captain America,Swole Groot
Captain America,Talos The Untamed
Captain America,Taskmaster
Captain America,Teenage Groot
Captain America,Thanos
Captain America,Thanos (Infinity Gauntlet)
Captain America,The Collector
Captain America,The Executioner
Captain America,The Grandmaster
Captain America,The Great Protector
Captain America,The Punisher
Captain America,Thena
Captain America,Thor (Pre-Ragnarok)
Captain America,Thor (Awakened)
Captain America,Thor
Captain America,Ultron
Captain America,Unworthy Thor
Captain America,Valkyrie
Captain America,Vision
Captain America,Volstagg
Captain America,Vulture
Captain America,Wanda Maximoff (Pre-WandaVision)
Captain America,War Machine
Captain America,Warlock
Captain America,Wasp
Captain America,Whiplash
Captain America,Whiplash (Mark II)
Captain America,White Wolf
Captain America,Winter Soldier
Captain America,Wolverine
Captain America,Wong
Captain America,YellowJacket
Captain America,Yondu
Captain America,Zeus
Captain America,Gogeta (Super Saiyan 4)
Captain America,Goku (Super Saiyan 3)
Captain America,Goku (Super Saiyan 2)
Captain America,Goku (Super Saiyan 4)
Captain America,Goku Jr.
Captain America,Goten
Captain America,Pan
Captain America,Piccolo
Captain America,Son Goku
Captain America,Syn Shenron
Captain America,Trunks
Captain America,Uub
Captain America,Android 16
Captain America,Android 17
Captain America,Android 18
Captain America,Android 19
Captain America,Aniraza
Captain America,Arak
Captain America,Bandages The Mummy
Captain America,Bardock (Super Saiyan)
Captain America,Bardock
Captain America,Basil
Captain America,Beerus
Captain America,Belmod
Captain America,Bergamo
Captain America,Biarra
Captain America,Bido
Captain America,Bikal
Captain America,Black Frieza
Captain America,Bojack
Captain America,Borareta
Captain America,Botamo
Captain America,Broly (Z)
Captain America,Broly (Ikari)
Captain America,Broly (Super Saiyan)
Captain America,Broly
Captain America,Bujin
Captain America,Burter
Captain America,Buu (Good)
Captain America,Buu (Grand Supreme Kai)
Captain America,Buuhan
Captain America,Buutenks
Captain America,Cabba (Super Saiyan)
Captain America,Cabba (Super Saiyan 2)
Captain America,Cabba
Captain America,Dende
Captain America,Dercori
Captain America,Dodoria
Captain America,Dore
Captain America,Dr Gero
Captain America,Dyspo (Super Maximum Light Speed)
Captain America,Dyspo
Captain America,Frieza
Captain America,Frieza (First Form)
Captain America,Frieza (Second Form)
Captain America,Frieza (Third Form)
Captain America,Fusion Zamasu
Captain America,Future Trunks (Cell Saga)
Captain America,Gogeta
Captain America,Gogeta (Super Saiyan)
Captain America,Gogeta (Super Saiyan Blue)
Captain America,Gohan (Beast)
Captain America,Gohan (Potential Unleashed)
Captain America,Gohan (SS2)
Captain America,Gohan (Super Saiyan)
Captain America,Gohan
Captain America,Goku (Super Saiyan Blue Kaioken)
Captain America,Goku
Captain America,Goku (Mastered Ultra Instinct)
Captain America,Goku (Saiyan Saga)
Captain America,Goku (True Ultra Instinct)
Captain America,Goku (Super Saiyan God)
Captain America,Goku (Super Saiyan 2)
Captain America,Goku (Ultra Instinct)
Captain America,Goku (Super Saiyan Blue)
Captain America,Goku (Super Saiyan 3)
Captain America,Goku Black (Super Saiyan Rosé)
Captain America,Goku Black
Captain America,Goten (Super Saiyan)
Captain America,Goten
Captain America,Gotenks (Super Saiyan 3)
Captain America,Gotenks (SS2)
Captain America,Grand Priest
Captain America,Jaco
Captain America,Kami
Captain America,Kid Buu
Captain America,Kid Gohan
Captain America,Kid Goku
Captain America,King Vegeta
Captain America,Krillin
Captain America,Vegeta (Ascended Super Saiyan)
Captain America,Vegeta (Unbound Ultra Ego)
Captain America,Vegeta (Super Saiyan Blue Evolved)
Captain America,Vegeta (Super Saiyan 2)
Captain America,Vegeta (Super Saiyan Blue)
Captain America,Vegeta (Hakai Energy)
Captain America,Vegeta (Super Saiyan)
Captain America,Vegeta
Captain America,Vegeta (Super Saiyan God)
Captain America,Vegito
Captain America,Vegito (Super Saiyan)
Captain America (Worthy),Captain Carter (Earth 838)
Captain America (Worthy),Captain Marvel
Captain America (Worthy),Chitauri Footsoldier
Captain America (Worthy),Corvus Glaive
Captain America (Worthy),Crossbones
Captain America (Worthy),Cull Obsidian
Captain America (Worthy),Dar-Benn
Captain America (Worthy),Daredevil
Captain America (Worthy),Deathlok
Captain America (Worthy),Destroyer
Captain America (Worthy),Doctor Strange
Captain America (Worthy),Dormammu
Captain America (Worthy),Drax The Destroyer
Captain America (Worthy),Ebony Maw
Captain America (Worthy),Echo
Captain America (Worthy),Ego
Captain America (Worthy),Elektra
Captain America (Worthy),Eternity
Captain America (Worthy),Falcon
Captain America (Worthy),Fandral
Captain America (Worthy),Fat Thor
Captain America (Worthy),Fenris
Captain America (Worthy),Frigga
Captain America (Worthy),G'iah
Captain America (Worthy),Gamora
Captain America (Worthy),Gargantos
Captain America (Worthy),Ghost
Captain America (Worthy),Ghost Rider
Captain America (Worthy),Giant-Man
Captain America (Worthy),Gilgamesh
Captain America (Worthy),Gorr The God Butcher
Captain America (Worthy),Gravik
Captain America (Worthy),Groot
Captain America (Worthy),Hawkeye
Captain America (Worthy),Hawkeye
Captain America (Worthy),Heimdall
Captain America (Worthy),Hela
Captain America (Worthy),High Evolutionary
Captain America (Worthy),Hulk (Stark Gauntlet)
Captain America (Worthy),Hulk
Captain America (Worthy),Ikaris
Captain America (Worthy),Iron Fist
Captain America (Worthy),Iron Man
Captain America (Worthy),Iron Man (Mk 1)
Captain America (Worthy),Iron Man (Stark Gauntlet)
Captain America (Worthy),Iron Man (Hulkbuster)
Captain America (Worthy),Iron Monger
Captain America (Worthy),Iron Spider
Captain America (Worthy),Ironheart
Captain America (Worthy),Jemiah The Analyzer
Captain America (Worthy),Jessica Jones
Captain America (Worthy),Kaecilius
Captain America (Worthy),Kang the Conqueror
Captain America (Worthy),Killian
Captain America (Worthy),Killmonger
Captain America (Worthy),Kingo
Captain America (Worthy),Kingpin
Captain America (Worthy),Korath The Pursuer
Captain America (Worthy),Korg
Captain America (Worthy),Kro
Captain America (Worthy),Kurse
Captain America (Worthy),Kid Loki
Captain America (Worthy),Lady Loki
Captain America (Worthy),Leo Fitz
Captain America (Worthy),Leviathan
Captain America (Worthy),Loki
Captain America (Worthy),Loki (Mind Stone)
Captain America (Worthy),Loki (Keeper Of The Multiverse)
Captain America (Worthy),Loki (Variant L1130)
Captain America (Worthy),Loki (King of Asgard)
Captain America (Worthy),Luke Cage
Captain America (Worthy),M'baku
Captain America (Worthy),Makkari
Captain America (Worthy),Malekith (Reality Stone)
