Heroe 1,Heroe 2,Resultado
Heimdall,Deathlok,1
Heimdall,Destroyer,1
Heimdall,Doctor Strange,1
Heimdall,Dormammu,1
Heimdall,Drax the Destroyer,1
Heimdall,Ebony Maw,1
Heimdall,Echo,1
Heimdall,Ego,1
Heimdall,Elektra,1
Heimdall,Eternity,1
Heimdall,Falcon,1
Heimdall,Fandral,1
Heimdall,Fat Thor,1
Heimdall,Fenris,1
Heimdall,Frigga,1
Heimdall,Giah,1
Heimdall,Gamora,1
Heimdall,Gargantos,1
Heimdall,Ghost,1
Heimdall,Ghost Rider,1
Heimdall,Giant-Man,1
Heimdall,Gilgamesh,1
Heimdall,Gorr the God Butcher,1
Heimdall,Gravik,1
Heimdall,Groot,1
Heimdall,Hawkeye,1
Heimdall,Hawkeye (Variant),1
Heimdall,Hela,1
Heimdall,High Evolutionary,1
Heimdall,Hulk (Stark Gauntlet),1
Heimdall,Hulk,1
Heimdall,Ikaris,1
Heimdall,Iron Fist,1
Heimdall,Iron Man,1
Heimdall,Iron Man (MK 1),1
Heimdall,Iron Man (Stark Gauntlet),1
Heimdall,Iron Man (Hulkbuster),1
Heimdall,Iron Monger,1
Heimdall,Iron Spider,1
Heimdall,Ironheart,1
Heimdall,Jemiah the Analyzer,1
Heimdall,Jessica Jones,1
Heimdall,Kaecilius,1
Heimdall,Kang the Conqueror,1
Heimdall,Killian,1
Heimdall,Killmonger,1
Heimdall,Kingo,1
Heimdall,Kingpin,1
Heimdall,Korath the Pursuer,1
Heimdall,Korg,1
Heimdall,Kro,1
Heimdall,Kurse,1
Heimdall,Kid Loki,1
Heimdall,Lady Loki,1
Heimdall,Leo Fitz,1
Heimdall,Leviathan,1
Heimdall,Loki,1
Heimdall,Loki (Mind Stone),1
Heimdall,Loki (Keeper of the Multiverse),1
Heimdall,Loki (Variant L1130),1
Heimdall,Loki (King of Asgard),1
Heimdall,Luke Cage,1
Heimdall,MBaku,1
Heimdall,Makkari,1
Heimdall,Malekith (Reality Stone),1
Heimdall,Malekith,1
Heimdall,Mandarin,1
Heimdall,Mantis,1
Heimdall,Mighty Thor,1
Heimdall,MODOK,1
Heimdall,Moon Knight,1
Heimdall,Mr. Fantastic (Earth-838),1
Heimdall,Mr. Knight,1
Heimdall,Ms. America,1
Heimdall,Ms. Marvel,1
Heimdall,Mysterio,1
Heimdall,Namor,1
Heimdall,Nebula,1
Heimdall,Nick Fury,1
Heimdall,Nomad,1
Heimdall,Odin,1
Heimdall,Okoye,1
Heimdall,Outrider,1
Heimdall,Pepper Potts (Extremis),1
Heimdall,Phastos,1
Heimdall,Photon,1
Heimdall,Proxima Midnight,1
Heimdall,Quake,1
Heimdall,Quicksilver,1
Heimdall,Red Guardian,1
Heimdall,Red Skull (Stonekeeper),1
Heimdall,Red Skull,1
Heimdall,Rescue,1
Heimdall,Rocket Raccoon,1
Heimdall,Ronan the Accuser (Power Stone),1
Heimdall,Ronan the Accuser,1
Heimdall,Ronin,1
Heimdall,Scarlet Witch,1
Heimdall,Sersi (Uni-Mind),1
Heimdall,Sersi,1
Heimdall,Shang-Chi,1
Heimdall,She-Hulk,1
Heimdall,Shuri,1
Heimdall,Sif,1
Heimdall,Sinister Strange,1
Heimdall,Smart Hulk,1
Heimdall,Spectral Vision,1
Heimdall,Spider-Man,1
Heimdall,Star-Lord (Celestial Power),1
Heimdall,Star-Lord,1
Heimdall,Stature,1
Heimdall,Surtur,1
Heimdall,Swole Groot,1
Heimdall,Talos the Untamed,1
Heimdall,Taskmaster,1
Heimdall,Teenage Groot,1
Heimdall,Thanos,1
Heimdall,Thanos (Infinity Gauntlet),1
Heimdall,The Collector,1
Heimdall,The Executioner,1
Heimdall,The Grandmaster,1
Heimdall,The Great Protector,1
Heimdall,The Punisher,1
Heimdall,Thena,1
Heimdall,Thor (Pre-Ragnarok),1
Heimdall,Thor (Awakened),1
Heimdall,Thor,1
Heimdall,Ultron,1
Heimdall,Unworthy Thor,1
Heimdall,Valkyrie,1
Heimdall,Vision,1
Heimdall,Vulture,1
Heimdall,Wanda Maximoff (Pre-Wandavision),1
Heimdall,War Machine,1
Heimdall,Warlock,1
Heimdall,Wasp,1
Heimdall,Whiplash,1
Heimdall,Whiplash Mark II,1
Heimdall,White Wolf,1
Heimdall,Winter Soldier,1
Heimdall,Wolverine,1
Heimdall,Wong,1
Heimdall,Yellowjacket,1
Heimdall,Yondu,1
Hela,Aquaman,1
Hela,Ares,1
Hela,Atom Smasher,1
Hela,Batman,1
Hela,Black Adam,1
Hela,Black Canary,1
Hela,Black Manta,1
Hela,Black Mask,1
Hela,Bloodsport,1
Hela,Captain Boomerang,1
Hela,Cassandra Cain,1
Hela,Cheetah,1
Hela,Cyborg,1
Hela,Cyclone,1
Hela,Dark Flash,1
Hela,Darkseid,1
Hela,Deadshot,1
Hela,Doctor Fate,1
Hela,Doctor Sivana,1
Hela,Doomsday,1
Hela,El Diablo,1
Hela,Enchantress,1
Hela,Envy,1
Hela,Faora,1
Hela,Freddy Freeman,1
Hela,General Zod,1
Hela,Gluttony,1
Hela,Green Lantern,1
Hela,Harley Quinn,1
Hela,Hawkman,1
Hela,Hespera,1
Hela,Huntress,1
Hela,Incubus,1
Hela,Joker,1
Hela,Jor-El,1
Hela,Judomaster,1
Hela,Karathen,1
Hela,Katana,1
Hela,Killer Croc,1
Hela,King Nereus,1
Hela,King Shark,1
Hela,Lex Luthor,1
Hela,Lust,1
Hela,Mera,1
Hela,Mister Zsasz,1
Hela,Nam-Ek,1
Hela,Nuidis Vulko,1
Hela,Ocean Master,1
Hela,Parademon,1
Hela,Peacemaker,1
Hela,Penthesileia,1
Hela,Philippus,1
Hela,Polka-Dot Man,1
Hela,Queen Atlanna,1
Hela,Queen Hippolyta,1
Hela,Ratcatcher,1
Hela,Rick Flag,1
Hela,Sabbac,1
Hela,Savant,1
Hela,Shazam,1
Hela,Slipknot,1
Hela,Sol Soria,1
Hela,Starro,1
Hela,Steppenwolf,1
Hela,Supergirl,1
Hela,Superman,1
Hela,T.D.K.,1
Hela,The Flash,1
Hela,Vigilante,1
Hela,White Dragon,1
Hela,Wonder Woman,1
Hela,Wrath,1
Hela,Zeus,1
Hela,Agatha Harkness,1
Hela,Abomination,1
Hela,Ajak,1
Hela,Ancient One (Time Stone),1
Hela,Ancient One,1
Hela,Ant-Man,1
Hela,Arishem the Judge,1
Hela,Ayo,1
Hela,Baby Groot,1
Hela,Baron Mordo,1
Hela,Baron Zemo,1
Hela,Black Bolt (Earth-838),1
Hela,Black Bolt,1
Hela,Black Panther,1
Hela,Black Panther (Variant),1
Hela,Black Widow,1
Hela,Black Widow (Variant),1
Hela,Bucky Barnes,1
Hela,Bullseye,1
Hela,Captain America,1
Hela,Captain America (Worthy),1
Hela,Captain Carter (Earth-838),1
Hela,Captain Marvel,1
Hela,Chitauri Footsoldier,1
Hela,Corvus Glaive,1
Hela,Crossbones,1
Hela,Cull Obsidian,1
Hela,Dar-Benn,1
Hela,Daredevil,1
Hela,Deathlok,1
Hela,Destroyer,1
Hela,Doctor Strange,1
Hela,Dormammu,1
Hela,Drax the Destroyer,1
Hela,Ebony Maw,1
Hela,Echo,1
Hela,Ego,1
Hela,Elektra,1
Hela,Eternity,1
Hela,Falcon,1
Hela,Fandral,1
Hela,Fat Thor,1
Hela,Fenris,1
Hela,Frigga,1
Hela,Giah,1
Hela,Gamora,1
Hela,Gargantos,1
Hela,Ghost,1
Hela,Ghost Rider,1
Hela,Giant-Man,1
Hela,Gilgamesh,1
Hela,Gorr the God Butcher,1
Hela,Gravik,1
Hela,Groot,1
Hela,Hawkeye,1
Hela,Hawkeye (Variant),1
Hela,Heimdall,1
Hela,High Evolutionary,1
Hela,Hulk (Stark Gauntlet),1
Hela,Hulk,1
Hela,Ikaris,1
Hela,Iron Fist,1
Hela,Iron Man,1
Hela,Iron Man (MK 1),1
Hela,Iron Man (Stark Gauntlet),1
Hela,Iron Man (Hulkbuster),1
Hela,Iron Monger,1
Hela,Iron Spider,1
Hela,Ironheart,1
Hela,Jemiah the Analyzer,1
Hela,Jessica Jones,1
Hela,Kaecilius,1
Hela,Kang the Conqueror,1
Hela,Killian,1
Hela,Killmonger,1
Hela,Kingo,1
Hela,Kingpin,1
Hela,Korath the Pursuer,1
Hela,Korg,1
Hela,Kro,1
Hela,Kurse,1
Hela,Kid Loki,1
Hela,Lady Loki,1
Hela,Leo Fitz,1
Hela,Leviathan,1
Hela,Loki,1
Hela,Loki (Mind Stone),1
Hela,Loki (Keeper of the Multiverse),1
Hela,Loki (Variant L1130),1
Hela,Loki (King of Asgard),1
Hela,Luke Cage,1
Hela,MBaku,1
Hela,Makkari,1
Hela,Malekith (Reality Stone),1
Hela,Malekith,1
Hela,Mandarin,1
Hela,Mantis,1
Hela,Mighty Thor,1
Hela,MODOK,1
Hela,Moon Knight,1
Hela,Mr. Fantastic (Earth-838),1
Hela,Mr. Knight,1
Hela,Ms. America,1
Hela,Ms. Marvel,1
Hela,Mysterio,1
Hela,Namor,1
Hela,Nebula,1
Hela,Nick Fury,1
Hela,Nomad,1
Hela,Odin,1
Hela,Okoye,1
Hela,Outrider,1
Hela,Pepper Potts (Extremis),1
Hela,Phastos,1
Hela,Photon,1
Hela,Proxima Midnight,1
Hela,Quake,1
Hela,Quicksilver,1
Hela,Red Guardian,1
Hela,Red Skull (Stonekeeper),1
Hela,Red Skull,1
Hela,Rescue,1
Hela,Rocket Raccoon,1
Hela,Ronan the Accuser (Power Stone),1
Hela,Ronan the Accuser,1
Hela,Ronin,1
Hela,Scarlet Witch,1
Hela,Sersi (Uni-Mind),1
Hela,Sersi,1
Hela,Shang-Chi,1
Hela,She-Hulk,1
Hela,Shuri,1
Hela,Sif,1
Hela,Sinister Strange,1
Hela,Smart Hulk,1
Hela,Spectral Vision,1
Hela,Spider-Man,1
Hela,Star-Lord (Celestial Power),1
Hela,Star-Lord,1
Hela,Stature,1
Hela,Surtur,1
Hela,Swole Groot,1
Hela,Talos the Untamed,1
Hela,Taskmaster,1
Hela,Teenage Groot,1
Hela,Thanos,1
Hela,Thanos (Infinity Gauntlet),1
Hela,The Collector,1
Hela,The Executioner,1
Hela,The Grandmaster,1
Hela,The Great Protector,1
Hela,The Punisher,1
Hela,Thena,1
Hela,Thor (Pre-Ragnarok),1
Hela,Thor (Awakened),1
Hela,Thor,1
Hela,Ultron,1
Hela,Unworthy Thor,1
Hela,Valkyrie,1
Hela,Vision,1
Hela,Vulture,1
Hela,Wanda Maximoff (Pre-Wandavision),1
Hela,War Machine,1
Hela,Warlock,1
Hela,Wasp,1
Hela,Whiplash,1
Hela,Whiplash Mark II,1
Hela,White Wolf,1
Hela,Winter Soldier,1
Hela,Wolverine,1
Hela,Wong,1
Hela,Yellowjacket,1
Hela,Yondu,1
High Evolutionary,Aquaman,1
High Evolutionary,Ares,1
High Evolutionary,Atom Smasher,1
High Evolutionary,Batman,1
High Evolutionary,Black Adam,1
High Evolutionary,Black Canary,1
High Evolutionary,Black Manta,1
High Evolutionary,Black Mask,1
High Evolutionary,Bloodsport,1
High Evolutionary,Captain Boomerang,1
High Evolutionary,Cassandra Cain,1
High Evolutionary,Cheetah,1
High Evolutionary,Cyborg,1
High Evolutionary,Cyclone,1
High Evolutionary,Dark Flash,1
High Evolutionary,Darkseid,1
High Evolutionary,Deadshot,1
High Evolutionary,Doctor Fate,1
High Evolutionary,Doctor Sivana,1
High Evolutionary,Doomsday,1
High Evolutionary,El Diablo,1
High Evolutionary,Enchantress,1
High Evolutionary,Envy,1
High Evolutionary,Faora,1
High Evolutionary,Freddy Freeman,1
High Evolutionary,General Zod,1
High Evolutionary,Gluttony,1
High Evolutionary,Green Lantern,1
High Evolutionary,Harley Quinn,1
High Evolutionary,Hawkman,1
High Evolutionary,Hespera,1
High Evolutionary,Huntress,1
High Evolutionary,Incubus,1
High Evolutionary,Joker,1
High Evolutionary,Jor-El,1
High Evolutionary,Judomaster,1
High Evolutionary,Karathen,1
High Evolutionary,Katana,1
High Evolutionary,Killer Croc,1
High Evolutionary,King Nereus,1
High Evolutionary,King Shark,1
High Evolutionary,Lex Luthor,1
High Evolutionary,Lust,1
High Evolutionary,Mera,1
High Evolutionary,Mister Zsasz,1
High Evolutionary,Nam-Ek,1
High Evolutionary,Nuidis Vulko,1
High Evolutionary,Ocean Master,1
High Evolutionary,Parademon,1
High Evolutionary,Peacemaker,1
High Evolutionary,Penthesileia,1
High Evolutionary,Philippus,1
High Evolutionary,Polka-Dot Man,1
High Evolutionary,Queen Atlanna,1
High Evolutionary,Queen Hippolyta,1
High Evolutionary,Ratcatcher,1
High Evolutionary,Rick Flag,1
High Evolutionary,Sabbac,1
High Evolutionary,Savant,1
High Evolutionary,Shazam,1
High Evolutionary,Slipknot,1
High Evolutionary,Sol Soria,1
High Evolutionary,Starro,1
High Evolutionary,Steppenwolf,1
High Evolutionary,Supergirl,1
High Evolutionary,Superman,1
High Evolutionary,T.D.K.,1
High Evolutionary,The Flash,1
High Evolutionary,Vigilante,1
High Evolutionary,White Dragon,1
High Evolutionary,Wonder Woman,1
High Evolutionary,Wrath,1
High Evolutionary,Zeus,1
High Evolutionary,Agatha Harkness,1
High Evolutionary,Abomination,1
High Evolutionary,Ajak,1
High Evolutionary,Ancient One (Time Stone),1
High Evolutionary,Ancient One,1
High Evolutionary,Ant-Man,1
High Evolutionary,Arishem the Judge,1
High Evolutionary,Ayo,1
High Evolutionary,Baby Groot,1
High Evolutionary,Baron Mordo,1
High Evolutionary,Baron Zemo,1
High Evolutionary,Black Bolt (Earth-838),1
High Evolutionary,Black Bolt,1
High Evolutionary,Black Panther,1
High Evolutionary,Black Panther (Variant),1
High Evolutionary,Black Widow,1
High Evolutionary,Black Widow (Variant),1
High Evolutionary,Bucky Barnes,1
High Evolutionary,Bullseye,1
High Evolutionary,Captain America,1
High Evolutionary,Captain America (Worthy),1
High Evolutionary,Captain Carter (Earth-838),1
High Evolutionary,Captain Marvel,1
High Evolutionary,Chitauri Footsoldier,1
High Evolutionary,Corvus Glaive,1
High Evolutionary,Crossbones,1
High Evolutionary,Cull Obsidian,1
High Evolutionary,Dar-Benn,1
High Evolutionary,Daredevil,1
High Evolutionary,Deathlok,1
High Evolutionary,Destroyer,1
High Evolutionary,Doctor Strange,1
High Evolutionary,Dormammu,1
High Evolutionary,Drax the Destroyer,1
High Evolutionary,Ebony Maw,1
High Evolutionary,Echo,1
High Evolutionary,Ego,1
High Evolutionary,Elektra,1
High Evolutionary,Eternity,1
High Evolutionary,Falcon,1
High Evolutionary,Fandral,1
High Evolutionary,Fat Thor,1
High Evolutionary,Fenris,1
High Evolutionary,Frigga,1
High Evolutionary,Giah,1
High Evolutionary,Gamora,1
High Evolutionary,Gargantos,1
High Evolutionary,Ghost,1
High Evolutionary,Ghost Rider,1
High Evolutionary,Giant-Man,1
High Evolutionary,Gilgamesh,1
High Evolutionary,Gorr the God Butcher,1
High Evolutionary,Gravik,1
High Evolutionary,Groot,1
High Evolutionary,Hawkeye,1
High Evolutionary,Hawkeye (Variant),1
High Evolutionary,Heimdall,1
High Evolutionary,Hela,1
High Evolutionary,Hulk (Stark Gauntlet),1
High Evolutionary,Hulk,1
High Evolutionary,Ikaris,1
High Evolutionary,Iron Fist,1
High Evolutionary,Iron Man,1
High Evolutionary,Iron Man (MK 1),1
High Evolutionary,Iron Man (Stark Gauntlet),1
High Evolutionary,Iron Man (Hulkbuster),1
High Evolutionary,Iron Monger,1
High Evolutionary,Iron Spider,1
High Evolutionary,Ironheart,1
High Evolutionary,Jemiah the Analyzer,1
High Evolutionary,Jessica Jones,1
High Evolutionary,Kaecilius,1
High Evolutionary,Kang the Conqueror,1
High Evolutionary,Killian,1
High Evolutionary,Killmonger,1
High Evolutionary,Kingo,1
High Evolutionary,Kingpin,1
High Evolutionary,Korath the Pursuer,1
High Evolutionary,Korg,1
High Evolutionary,Kro,1
High Evolutionary,Kurse,1
High Evolutionary,Kid Loki,1
High Evolutionary,Lady Loki,1
High Evolutionary,Leo Fitz,1
High Evolutionary,Leviathan,1
High Evolutionary,Loki,1
High Evolutionary,Loki (Mind Stone),1
High Evolutionary,Loki (Keeper of the Multiverse),1
High Evolutionary,Loki (Variant L1130),1
High Evolutionary,Loki (King of Asgard),1
High Evolutionary,Luke Cage,1
High Evolutionary,MBaku,1
High Evolutionary,Makkari,1
High Evolutionary,Malekith (Reality Stone),1
High Evolutionary,Malekith,1
High Evolutionary,Mandarin,1
High Evolutionary,Mantis,1
High Evolutionary,Mighty Thor,1
High Evolutionary,MODOK,1
High Evolutionary,Moon Knight,1
High Evolutionary,Mr. Fantastic (Earth-838),1
High Evolutionary,Mr. Knight,1
High Evolutionary,Ms. America,1
High Evolutionary,Ms. Marvel,1
High Evolutionary,Mysterio,1
High Evolutionary,Namor,1
High Evolutionary,Nebula,1
High Evolutionary,Nick Fury,1
High Evolutionary,Nomad,1
High Evolutionary,Odin,1
High Evolutionary,Okoye,1
High Evolutionary,Outrider,1
High Evolutionary,Pepper Potts (Extremis),1
High Evolutionary,Phastos,1
High Evolutionary,Photon,1
High Evolutionary,Proxima Midnight,1
High Evolutionary,Quake,1
High Evolutionary,Quicksilver,1
High Evolutionary,Red Guardian,1
High Evolutionary,Red Skull (Stonekeeper),1
High Evolutionary,Red Skull,1
High Evolutionary,Rescue,1
High Evolutionary,Rocket Raccoon,1
High Evolutionary,Ronan the Accuser (Power Stone),1
High Evolutionary,Ronan the Accuser,1
High Evolutionary,Ronin,1
High Evolutionary,Scarlet Witch,1
High Evolutionary,Sersi (Uni-Mind),1
High Evolutionary,Sersi,1
High Evolutionary,Shang-Chi,1
High Evolutionary,She-Hulk,1
High Evolutionary,Shuri,1
High Evolutionary,Sif,1
High Evolutionary,Sinister Strange,1
High Evolutionary,Smart Hulk,1
High Evolutionary,Spectral Vision,1
High Evolutionary,Spider-Man,1
High Evolutionary,Star-Lord (Celestial Power),1
High Evolutionary,Star-Lord,1
High Evolutionary,Stature,1
High Evolutionary,Surtur,1
High Evolutionary,Swole Groot,1
High Evolutionary,Talos the Untamed,1
High Evolutionary,Taskmaster,1
High Evolutionary,Teenage Groot,1
High Evolutionary,Thanos,1
High Evolutionary,Thanos (Infinity Gauntlet),1
High Evolutionary,The Collector,1
High Evolutionary,The Executioner,1
High Evolutionary,The Grandmaster,1
High Evolutionary,The Great Protector,1
High Evolutionary,The Punisher,1
High Evolutionary,Thena,1
High Evolutionary,Thor (Pre-Ragnarok),1
High Evolutionary,Thor (Awakened),1
High Evolutionary,Thor,1
High Evolutionary,Ultron,1
High Evolutionary,Unworthy Thor,1
High Evolutionary,Valkyrie,1
High Evolutionary,Vision,1
High Evolutionary,Vulture,1
High Evolutionary,Wanda Maximoff (Pre-Wandavision),1
High Evolutionary,War Machine,1
High Evolutionary,Warlock,1
High Evolutionary,Wasp,1
High Evolutionary,Whiplash,1
High Evolutionary,Whiplash Mark II,1
High Evolutionary,White Wolf,1
High Evolutionary,Winter Soldier,1
High Evolutionary,Wolverine,1
High Evolutionary,Wong,1
High Evolutionary,Yellowjacket,1
High Evolutionary,Yondu,1
Hulk (Stark Gauntlet),Aquaman,1
Hulk (Stark Gauntlet),Ares,1
Hulk (Stark Gauntlet),Atom Smasher,1
Hulk (Stark Gauntlet),Batman,1
Hulk (Stark Gauntlet),Black Adam,1
Hulk (Stark Gauntlet),Black Canary,1
Hulk (Stark Gauntlet),Black Manta,1
Hulk (Stark Gauntlet),Black Mask,1
Hulk (Stark Gauntlet),Bloodsport,1
Hulk (Stark Gauntlet),Captain Boomerang,1
Hulk (Stark Gauntlet),Cassandra Cain,1
Hulk (Stark Gauntlet),Cheetah,1
Hulk (Stark Gauntlet),Cyborg,1
Hulk (Stark Gauntlet),Cyclone,1
Hulk (Stark Gauntlet),Dark Flash,1
Hulk (Stark Gauntlet),Darkseid,1
Hulk (Stark Gauntlet),Deadshot,1
Hulk (Stark Gauntlet),Doctor Fate,1
Hulk (Stark Gauntlet),Doctor Sivana,1
Hulk (Stark Gauntlet),Doomsday,1
Hulk (Stark Gauntlet),El Diablo,1
Hulk (Stark Gauntlet),Enchantress,1
Hulk (Stark Gauntlet),Envy,1
Hulk (Stark Gauntlet),Faora,1
Hulk (Stark Gauntlet),Freddy Freeman,1
Hulk (Stark Gauntlet),General Zod,1
Hulk (Stark Gauntlet),Gluttony,1
Hulk (Stark Gauntlet),Green Lantern,1
Hulk (Stark Gauntlet),Harley Quinn,1
Hulk (Stark Gauntlet),Hawkman,1
Hulk (Stark Gauntlet),Hespera,1
Hulk (Stark Gauntlet),Huntress,1
Hulk (Stark Gauntlet),Incubus,1
Hulk (Stark Gauntlet),Joker,1
Hulk (Stark Gauntlet),Jor-El,1
Hulk (Stark Gauntlet),Judomaster,1
Hulk (Stark Gauntlet),Karathen,1
Hulk (Stark Gauntlet),Katana,1
Hulk (Stark Gauntlet),Killer Croc,1
Hulk (Stark Gauntlet),King Nereus,1
Hulk (Stark Gauntlet),King Shark,1
Hulk (Stark Gauntlet),Lex Luthor,1
Hulk (Stark Gauntlet),Lust,1
Hulk (Stark Gauntlet),Mera,1
Hulk (Stark Gauntlet),Mister Zsasz,1
Hulk (Stark Gauntlet),Nam-Ek,1
Hulk (Stark Gauntlet),Nuidis Vulko,1
Hulk (Stark Gauntlet),Ocean Master,1
Hulk (Stark Gauntlet),Parademon,1
Hulk (Stark Gauntlet),Peacemaker,1
Hulk (Stark Gauntlet),Penthesileia,1
Hulk (Stark Gauntlet),Philippus,1
Hulk (Stark Gauntlet),Polka-Dot Man,1
Hulk (Stark Gauntlet),Queen Atlanna,1
Hulk (Stark Gauntlet),Queen Hippolyta,1
Hulk (Stark Gauntlet),Ratcatcher,1
Hulk (Stark Gauntlet),Rick Flag,1
Hulk (Stark Gauntlet),Sabbac,1
Hulk (Stark Gauntlet),Savant,1
Hulk (Stark Gauntlet),Shazam,1
Hulk (Stark Gauntlet),Slipknot,1
Hulk (Stark Gauntlet),Sol Soria,1
Hulk (Stark Gauntlet),Starro,1
Hulk (Stark Gauntlet),Steppenwolf,1
Hulk (Stark Gauntlet),Supergirl,1
Hulk (Stark Gauntlet),Superman,1
Hulk (Stark Gauntlet),T.D.K.,1
Hulk (Stark Gauntlet),The Flash,1
Hulk (Stark Gauntlet),Vigilante,1
Hulk (Stark Gauntlet),White Dragon,1
Hulk (Stark Gauntlet),Wonder Woman,1
Hulk (Stark Gauntlet),Wrath,1
Hulk (Stark Gauntlet),Zeus,1
Hulk (Stark Gauntlet),Agatha Harkness,1
Hulk (Stark Gauntlet),Abomination,1
Hulk (Stark Gauntlet),Ajak,1
Hulk (Stark Gauntlet),Ancient One (Time Stone),1
Hulk (Stark Gauntlet),Ancient One,1
Hulk (Stark Gauntlet),Ant-Man,1
Hulk (Stark Gauntlet),Arishem the Judge,1
Hulk (Stark Gauntlet),Ayo,1
Hulk (Stark Gauntlet),Baby Groot,1
Hulk (Stark Gauntlet),Baron Mordo,1
Hulk (Stark Gauntlet),Baron Zemo,1
Hulk (Stark Gauntlet),Black Bolt (Earth-838),1
Hulk (Stark Gauntlet),Black Bolt,1
Hulk (Stark Gauntlet),Black Panther,1
Hulk (Stark Gauntlet),Black Panther (Variant),1
Hulk (Stark Gauntlet),Black Widow,1
Hulk (Stark Gauntlet),Black Widow (Variant),1
Hulk (Stark Gauntlet),Bucky Barnes,1
Hulk (Stark Gauntlet),Bullseye,1
Hulk (Stark Gauntlet),Captain America,1
Hulk (Stark Gauntlet),Captain America (Worthy),1
Hulk (Stark Gauntlet),Captain Carter (Earth-838),1
Hulk (Stark Gauntlet),Captain Marvel,1
Hulk (Stark Gauntlet),Chitauri Footsoldier,1
Hulk (Stark Gauntlet),Corvus Glaive,1
Hulk (Stark Gauntlet),Crossbones,1
Hulk (Stark Gauntlet),Cull Obsidian,1
Hulk (Stark Gauntlet),Dar-Benn,1
Hulk (Stark Gauntlet),Daredevil,1
Hulk (Stark Gauntlet),Deathlok,1
Hulk (Stark Gauntlet),Destroyer,1
Hulk (Stark Gauntlet),Doctor Strange,1
Hulk (Stark Gauntlet),Dormammu,1
Hulk (Stark Gauntlet),Drax the Destroyer,1
Hulk (Stark Gauntlet),Ebony Maw,1
Hulk (Stark Gauntlet),Echo,1
Hulk (Stark Gauntlet),Ego,1
Hulk (Stark Gauntlet),Elektra,1
Hulk (Stark Gauntlet),Eternity,1
Hulk (Stark Gauntlet),Falcon,1
Hulk (Stark Gauntlet),Fandral,1
Hulk (Stark Gauntlet),Fat Thor,1
Hulk (Stark Gauntlet),Fenris,1
Hulk (Stark Gauntlet),Frigga,1
Hulk (Stark Gauntlet),Giah,1
Hulk (Stark Gauntlet),Gamora,1
Hulk (Stark Gauntlet),Gargantos,1
Hulk (Stark Gauntlet),Ghost,1
Hulk (Stark Gauntlet),Ghost Rider,1
Hulk (Stark Gauntlet),Giant-Man,1
Hulk (Stark Gauntlet),Gilgamesh,1
Hulk (Stark Gauntlet),Gorr the God Butcher,1
Hulk (Stark Gauntlet),Gravik,1
Hulk (Stark Gauntlet),Groot,1
Hulk (Stark Gauntlet),Hawkeye,1
Hulk (Stark Gauntlet),Hawkeye (Variant),1
Hulk (Stark Gauntlet),Heimdall,1
Hulk (Stark Gauntlet),Hela,1
Hulk (Stark Gauntlet),High Evolutionary,1
Hulk (Stark Gauntlet),Hulk,1
Hulk (Stark Gauntlet),Ikaris,1
Hulk (Stark Gauntlet),Iron Fist,1
Hulk (Stark Gauntlet),Iron Man,1
Hulk (Stark Gauntlet),Iron Man (MK 1),1
Hulk (Stark Gauntlet),Iron Man (Stark Gauntlet),1
Hulk (Stark Gauntlet),Iron Man (Hulkbuster),1
Hulk (Stark Gauntlet),Iron Monger,1
Hulk (Stark Gauntlet),Iron Spider,1
Hulk (Stark Gauntlet),Ironheart,1
Hulk (Stark Gauntlet),Jemiah the Analyzer,1
Hulk (Stark Gauntlet),Jessica Jones,1
Hulk (Stark Gauntlet),Kaecilius,1
Hulk (Stark Gauntlet),Kang the Conqueror,1
Hulk (Stark Gauntlet),Killian,1
Hulk (Stark Gauntlet),Killmonger,1
Hulk (Stark Gauntlet),Kingo,1
Hulk (Stark Gauntlet),Kingpin,1
Hulk (Stark Gauntlet),Korath the Pursuer,1
Hulk (Stark Gauntlet),Korg,1
Hulk (Stark Gauntlet),Kro,1
Hulk (Stark Gauntlet),Kurse,1
Hulk (Stark Gauntlet),Kid Loki,1
Hulk (Stark Gauntlet),Lady Loki,1
Hulk (Stark Gauntlet),Leo Fitz,1
Hulk (Stark Gauntlet),Leviathan,1
Hulk (Stark Gauntlet),Loki,1
Hulk (Stark Gauntlet),Loki (Mind Stone),1
Hulk (Stark Gauntlet),Loki (Keeper of the Multiverse),1
Hulk (Stark Gauntlet),Loki (Variant L1130),1
Hulk (Stark Gauntlet),Loki (King of Asgard),1
Hulk (Stark Gauntlet),Luke Cage,1
Hulk (Stark Gauntlet),MBaku,1
Hulk (Stark Gauntlet),Makkari,1
Hulk (Stark Gauntlet),Malekith (Reality Stone),1
Hulk (Stark Gauntlet),Malekith,1
Hulk (Stark Gauntlet),Mandarin,1
Hulk (Stark Gauntlet),Mantis,1
Hulk (Stark Gauntlet),Mighty Thor,1
Hulk (Stark Gauntlet),MODOK,1
Hulk (Stark Gauntlet),Moon Knight,1
Hulk (Stark Gauntlet),Mr. Fantastic (Earth-838),1
Hulk (Stark Gauntlet),Mr. Knight,1
Hulk (Stark Gauntlet),Ms. America,1
Hulk (Stark Gauntlet),Ms. Marvel,1
Hulk (Stark Gauntlet),Mysterio,1
Hulk (Stark Gauntlet),Namor,1
Hulk (Stark Gauntlet),Nebula,1
Hulk (Stark Gauntlet),Nick Fury,1
Hulk (Stark Gauntlet),Nomad,1
