id,name,description,modified,comics_available,series_available,stories_available,events_available,event_available,thumbnail
1009534,Red Ghost,,2014-04-29T14:51:08-0400,14,12,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/7/10/535ff3cd59285.jpg
1011238,Red Ghost (Ultimate),,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1014666,Red Guardian (Alexei Shostakov),,2021-08-12T23:02:57-0400,7,5,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011360,Red Hulk,,2016-02-11T10:09:51-0500,100,28,136,136,5,http://i.annihil.us/u/prod/marvel/i/mg/5/90/5102cb7fc1262.jpg
1017099,Red Hulk (HAS),"US Army General Thunderbolt Ross used to a be a huge pain in Hulk's you know what! But as the saying goes, if you can't beat 'em, join 'em! He decided to supersize himself and join the team as Red! Just as cranky as before, Red still gives Hulk a hard time, but deep down he loves being a part of the Agents of S.M.A.S.H. - that, and his Gatling Laser Cannon. ",2013-09-18T15:53:53-0400,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/523214eac3705.jpg
1011436,Red She-Hulk,,2014-04-10T14:34:02-0400,41,10,44,44,4,http://i.annihil.us/u/prod/marvel/i/mg/e/70/50fec0bfb125a.jpg
1011155,Red Shift,,1969-12-31T19:00:00-0500,2,1,2,2,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009535,Red Skull,,2016-06-02T12:20:31-0400,179,90,214,214,7,http://i.annihil.us/u/prod/marvel/i/mg/2/03/526036550cd37.jpg
1010965,Red Skull (Albert Malik),,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010837,Red Wolf,,1969-12-31T19:00:00-0500,24,11,27,27,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011390,Redwing,,2010-12-20T13:56:41-0500,26,10,36,36,0,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a7383561c.jpg
1011376,Reptil,,2012-03-21T15:04:41-0400,58,11,69,69,3,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4ce5a6ff4202c.jpg
1011189,Retro Girl,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011330,Revanche,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif
1009537,Rhino,,1969-12-31T19:00:00-0500,76,46,87,87,2,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003c58f1a0c.jpg
1009702,Rhodey,,1969-12-31T19:00:00-0500,12,7,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011401,Richard Fisk,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009379,Rick Jones,,2013-11-01T16:41:20-0400,204,45,271,271,6,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/5274112b036ff.jpg
1015006,Rick Jones (Ultimate),,2012-07-16T14:52:14-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011348,Ricochet,,1969-12-31T19:00:00-0500,7,2,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009542,Rictor,,2016-02-03T15:21:53-0500,119,24,126,126,5,http://i.annihil.us/u/prod/marvel/i/mg/3/03/527414130f76d.jpg
1009543,Riptide,,1969-12-31T19:00:00-0500,11,7,9,9,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009544,Risque,,1969-12-31T19:00:00-0500,13,5,12,12,1,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c7c645aa1623.jpg
1009545,Robbie Robertson,,1969-12-31T19:00:00-0500,69,24,71,71,1,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003c50a94b7.jpg
1010792,Robert Baldwin ,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009235,Robin Chapel,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010744,Rocket Raccoon,"A genetically-engineered alien with a knack for big guns and fast ships, Rocket serves as the backbone of the Guardians of the Galaxy!",2014-07-17T17:32:43-0400,146,58,156,156,4,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/50fec1e49298a.jpg
1017314,Rocket Raccoon (Marvel Heroes),,2013-09-18T10:53:15-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5239be52b8c32.jpg
1010769,Rocket Racer,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0037551d8c2.jpg
1010692,Rockslide,,1969-12-31T19:00:00-0500,28,14,31,31,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009546,Rogue,,2016-02-01T14:50:44-0500,661,171,816,816,25,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5112d84e2166c.jpg
1010967,Rogue (Age of Apocalypse),,2013-11-20T17:28:13-0500,9,4,9,9,1,http://i.annihil.us/u/prod/marvel/i/mg/1/00/528d36d415498.jpg
1017319,Rogue (Deadpool),,2013-09-18T11:10:33-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a.jpg
1010966,Rogue (Ultimate),,2014-03-05T13:50:28-0500,36,9,60,60,0,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/531771d5927db.jpg
1017478,Rogue (X-Men: Battle of the Atom),,2014-01-15T19:43:59-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52d72b4157a62.jpg
1010781,Roland Deschain,,2004-04-14T00:00:00-0400,10,6,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011398,Romulus,,1969-12-31T19:00:00-0500,23,8,23,23,1,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a75b67009.jpg
1010344,Ronan,,2014-07-17T16:45:26-0400,58,27,64,64,5,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5260363fc40f2.jpg
1010710,Ronin,,2021-08-18T21:41:44-0400,16,10,17,17,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011117,Roughhouse,,1969-12-31T19:00:00-0500,7,3,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009549,Roulette,,1969-12-31T19:00:00-0500,1,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009595,Roxanne Simpson,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009311,Rumiko Fujikawa,,1969-12-31T19:00:00-0500,8,1,13,13,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010747,Runaways,"The teens who became the Runaways found that some family secrets are bigger than others when they witnessed their parents, part of a cabal known as the Pride, murdering a young girl during a secret sacrificial ritual. ",2016-07-27T14:46:35-0400,141,38,173,173,1,http://i.annihil.us/u/prod/marvel/i/mg/f/60/535fec953eaab.jpg
1009551,Russian,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/8/10/4c003c4af200f.jpg
1009552,S.H.I.E.L.D.,,2017-05-04T14:41:42-0400,177,77,206,206,1,http://i.annihil.us/u/prod/marvel/i/mg/6/20/51097abb8e306.jpg
1009553,Sabra,"Ruth Bat-Seraph is an Israeli national who, along with her family, was taken to a special community by the Israeli government when her genetic mutation manifested.",1969-12-31T19:00:00-0500,21,14,23,23,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009554,Sabretooth,,2014-01-27T16:04:53-0500,349,123,367,367,8,http://i.annihil.us/u/prod/marvel/i/mg/1/00/4ce1895117793.jpg
1010969,Sabretooth (Age of Apocalypse),,2013-10-24T13:25:35-0400,21,7,21,21,1,http://i.annihil.us/u/prod/marvel/i/mg/d/90/5269580126d71.jpg
1010970,Sabretooth (House of M),,1969-12-31T19:00:00-0500,1,1,1,1,1,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c0033dd26d33.jpg
1010968,Sabretooth (Ultimate),,2011-05-24T09:57:30-0400,23,7,40,40,0,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c0033dfc318e.jpg
1009555,Sage,,1969-12-31T19:00:00-0500,46,17,51,51,0,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003c44095cb.png
1011325,Salem's Seven (Ultimate),,1969-12-31T19:00:00-0500,4,1,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011126,Sally Floyd,,1969-12-31T19:00:00-0500,7,3,6,6,1,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4ce5a4ef4b966.jpg
1011156,Salo,,1969-12-31T19:00:00-0500,1,1,1,1,1,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c002f4ee689c.jpg
1009558,Sandman,,1969-12-31T19:00:00-0500,124,49,153,153,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010711,Santa Claus,,1969-12-31T19:00:00-0500,2,2,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009559,Saracen (Muzzafar Lambert),,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009560,Sasquatch (Walter Langkowski),,2011-09-08T13:22:13-0400,96,35,114,114,4,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011035,Satana,,2011-08-11T12:02:11-0400,35,17,48,48,0,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a46882aa9.jpg
1009561,Sauron,,1969-12-31T19:00:00-0500,63,27,67,67,1,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003c3d85554.jpg
1011048,Scalphunter,,2021-07-27T15:50:30-0400,27,8,27,27,2,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4ce5a473b81b3.jpg
1010861,Scarecrow (Ebenezer Laughton),"Realizing the criminal potential of his abilities, Umberto stole a flock of trained birds from a fellow performer to assist him in his new costumed criminal guise as the Scarecrow.",1969-12-31T19:00:00-0500,15,13,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011197,Scarlet Spider (Ben Reilly),,2012-01-31T11:54:31-0500,78,30,82,82,0,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce5a531089da.jpg
1011426,Scarlet Spider (Kaine),,2012-12-14T11:49:34-0500,83,21,89,89,1,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4ed7bd3756650.jpg
1009562,Scarlet Witch,,2016-06-16T14:23:56-0400,585,199,655,655,17,http://i.annihil.us/u/prod/marvel/i/mg/6/70/5261a7d7c394b.jpg
1010972,Scarlet Witch (Age of Apocalypse),,2014-05-02T17:07:06-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/10/536408dbb7cca.jpg
1017308,Scarlet Witch (Marvel Heroes),,2013-09-18T10:52:50-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5239be3a2a6e9.jpg
1010971,Scarlet Witch (Ultimate),,2014-03-05T13:51:08-0500,29,14,41,41,0,http://i.annihil.us/u/prod/marvel/i/mg/6/03/53177154d219d.jpg
1010790,Scorpion (Carmilla Black),"Carmilla Black is a genetically engineered human, created by Advanced Idea Mechanics (A.I.M.).",1969-12-31T19:00:00-0500,9,3,9,9,1,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c0037366fae7.jpg
1009563,Scorpion (Mac Gargan),,2021-08-18T21:29:05-0400,38,18,37,37,1,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4ce5a1446341d.jpg
1011079,Scorpion (Ultimate),,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009565,Scourge,,1969-12-31T19:00:00-0500,8,5,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011230,Scrambler,"Korean national Kim Il Sung was the youngest member of the Marauders, the superhuman assassins responsible for massacring the underground mutant community known as the Morlocks.",1969-12-31T19:00:00-0500,2,2,2,2,1,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c002f076451c.jpg
1009566,Scream (Donna Diego),"Out of the five alien symbiotes that were forcefully extracted from Venom (while bonded with Eddie Brock) by the Life Foundation, Donna's is the only one still active today that is not bonded to Hybrid.",1969-12-31T19:00:00-0500,10,5,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011242,Screwball,"Trained in parkour, Screwball, fairly new to the New York City superhuman criminal community, specializes in recording he crimes and broadcasting them live over the internet.",1969-12-31T19:00:00-0500,9,4,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009581,Sebastian Shaw,Sebastian Shaw was invited to join the elite Hellfire Club and quickly worked his way into a position within the Inner Circle.,2012-02-10T13:36:35-0500,41,22,42,42,5,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c003c1e9a90e.jpg
1011368,Secret Warriors,,2013-10-17T15:12:37-0400,43,8,70,70,3,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/5260362fd0fb3.jpg
1009568,Selene,"The long-standing Black Queen of the Hellfire Club's Inner Circle, Selene Gallio professes to have lived for several millennia, and to have been a foe of the ancient sorcerer, Kulan Gath.",1969-12-31T19:00:00-0500,28,16,29,29,1,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4c003c337aff5.jpg
1009569,Senator Kelly,,2012-02-02T13:50:36-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce5a14f2ea36.jpg
1009570,Sentinel,,2011-10-21T12:56:02-0400,65,28,67,67,5,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4ce5a159e5082.jpg
1011323,Sentinels,,2011-05-25T10:04:06-0400,60,32,56,56,4,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4ce5a66693659.jpg
1009571,Sentry (Robert Reynolds),"Empowered by the enigmatic Professor's secret formula, high school student Robert Reynolds became a superhuman.",2013-10-24T13:38:51-0400,115,47,122,122,7,http://i.annihil.us/u/prod/marvel/i/mg/f/03/52695b1392c78.jpg
1011167,Ser Duncan,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009572,Serpent Society,,1969-12-31T19:00:00-0500,10,8,11,11,3,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003c2e0c1d0.jpg
1010345,Sersi,"Sersi is a member of the Eternals, a species diverted from humanity by experiments conducted by the Celestials one million years ago.",2013-11-20T17:28:09-0500,57,23,60,60,1,http://i.annihil.us/u/prod/marvel/i/mg/6/40/528d36c261af4.jpg
1009573,Shadow King,"One of the oldest and more powerful mutants ever, Amahl Farouk has been a threat to mankind at least for decades. He was the first evil mutant met by Charles Xavier, convincing him of the need of the X-Men.",2011-04-13T12:11:28-0400,28,16,26,26,2,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a16fd4182.jpg
1010973,Shadow King (Age of Apocalypse),,2014-04-29T14:10:55-0400,2,1,2,2,1,http://i.annihil.us/u/prod/marvel/i/mg/2/80/535feae2ecfc6.jpg
1009574,Shadowcat,,2011-07-14T14:16:37-0400,15,11,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/7/e0/4c003c2b50b1d.jpg
1010975,Shadowcat (Age of Apocalypse),Katherine Pryde lived in the suburbs of Illinois and kept her mutant abilities a secret.,2014-04-29T14:11:09-0400,10,1,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/f/80/535feaf1a92ef.jpg
1010974,Shadowcat (Ultimate),"After fourteen-year-old Kitty Pryde's mutant powers emerged, causing terrifying incidents where she uncontrollably phased out of the family apartment in to moving traffic andsewers, her mother Theresa contacted Professor Xavier.",1969-12-31T19:00:00-0500,9,5,13,13,0,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0033d9d26de.jpg
1011406,Shadu the Shady,Shadu the Shady claimed to travel to many unseen magical lands and witnessed miracles he would duplicate at a club called the 53rd Card.,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75.jpg
1009575,Shalla-bal,,1969-12-31T19:00:00-0500,11,4,11,11,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009576,Shaman,"Dr. Michael Twoyoungmen was a surgeon who found that modern science was insufficient to accomplish everything he wished to do, and so he turned to mysticism that his grandfather told him about.",2011-05-10T15:51:36-0400,48,11,54,54,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1014979,Shane Yamada-Jones,,2010-11-18T15:51:48-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/e/60/4cd05a33ee0bb.jpg
1009577,Shang-Chi,"Shang-Chi is the son of an internationally-renowned and powerful criminal mastermind whose childhood was a lonely one, full of constant training in rigorous mental and martial arts, with only limited contact with his parents.",2014-04-29T14:51:25-0400,271,72,282,282,6,http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209.jpg
1015001,Shang-Chi (Ultimate),,2012-07-11T09:41:13-0400,8,5,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009578,Shanna the She-Devil,"The only daughter of a wealthy diamond miner, Shanna grew up in the Zaire jungles, where, at age six, she witnessed her father’s accidental fatal shooting of her mother, starting a lifelong loathing of firearms.",2011-04-01T11:16:00-0400,75,30,92,92,1,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77.jpg
1010712,Shape,"Often clashing with the heroes of the Squadron Supreme, the Shape was later subjected to the mind-altering behavior modification device used as part of the Squadron Supreme's ""Utopia Program.""",1969-12-31T19:00:00-0500,5,4,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0038c68a450.jpg
1009579,Shard,"Shard and her older brother Bishop were raised in the 21st Century, some eighty years into an alternate future, by their grandmother, in a timeline in which the X-Men were betrayed by one of their own and killed, causing a disaster that caused the government to place a stylized 'M' tattoo over the left eyes of all mutants.",1969-12-31T19:00:00-0500,28,5,34,34,1,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003c24b9222.jpg
1009228,Sharon Carter,,2016-04-20T16:10:50-0400,127,51,154,154,4,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88.jpg
1010895,Sharon Ventura,,1969-12-31T19:00:00-0500,9,4,17,17,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009580,Shatterstar,"Shatterstar is Gaveedra Seven, the product of bio-engineering on an otherdimensional world, who was at one point merged with an Earth mutant named Benjamin Russell, the nature of whose genetic mutation remains unknown.",2011-11-08T11:47:58-0500,137,36,162,162,5,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1.jpg
1017111,She-Hulk (HAS),"She-Hulk is the Hulk's action-loving cousin. She's unbelievably strong, pilots the group's heavily armed Jump Jet, and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team, She-Hulk never backs down from a fight, arm-wrestling match, or burping contest!  ",2013-09-18T15:53:40-0400,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf.jpg
1009583,She-Hulk (Jennifer Walters),"Seriously wounded, young lawyer Jennifer Walters was given a blood transfusion by her cousin Bruce Banner. Usually in better control of her powers and temper than the Hulk, She-Hulk has been a high profile New York lawyer as well as an upstanding member of both the Avengers and Fantastic Four.",2014-01-24T18:10:30-0500,551,177,625,625,16,http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e.jpg
1011392,She-Hulk (Lyra),,2013-11-01T16:50:43-0400,24,6,32,32,3,http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7.jpg
1017331,She-Hulk (Marvel War of Heroes),,2013-09-18T10:58:59-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239bfa2c54fa.jpg
1011393,She-Hulk (Ultimate),,2014-03-05T13:47:50-0500,2,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/3/60/531771492e3ae.jpg
1015035,Shen,,2010-11-12T13:05:50-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4.jpg
1011168,Sheva Callister,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011093,Shi'Ar,,2014-06-18T12:40:30-0400,18,11,18,18,1,http://i.annihil.us/u/prod/marvel/i/mg/8/00/53a1c0e5a1f00.jpg
1011381,Shinko Yamashiro,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009582,Shinobi Shaw,"Shinobi Shaw is the illegitimate son of Sebastian Shaw, who was rejected and abandoned by his father at an early age and grew tired of waiting to inherit his father's wealth and wearied of the elder Shaw's contempt for his decadent lifestyle.",1969-12-31T19:00:00-0500,5,3,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f.jpg
1009584,Shiva,,1969-12-31T19:00:00-0500,6,4,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011394,Shiver Man,The Shiver Man is an undead bounty hunter who has worked with Nick Fury and Wolverine.,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009585,Shocker (Herman Schultz),"Herman Schultz is a career criminal who, after several prison terms for robbery, built a battle suit that sent out shock waves to quickly open safes as well as give him a significant advantage over the New York police.",2012-12-27T15:35:29-0500,38,25,43,43,4,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010858,Shockwave,"Lancaster Sneed was a secret agent working for the United Kingdom’s MI:6, but no one esteemed him as highly as himself, and despite his pride, he was wounded in an explosion on his first field assignment and forced to undergo a radical surgery that grafted metal plates and cybernetic systems to his body.",1969-12-31T19:00:00-0500,5,2,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3.jpg
1010824,Shooting Star,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009586,Shotgun,,1969-12-31T19:00:00-0500,4,4,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009587,Shriek,Shriek became a groupie for a rock band and a drug dealer on the side until the vigilantes Cloak and Dagger happened by during one of her deals.,2013-11-20T17:27:36-0500,11,3,12,12,1,http://i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844.jpg
1009588,Sif,Sif was born a second generation goddess of Asgard and eventually became Thor's lover.,2015-03-09T17:40:25-0400,173,49,182,182,2,http://i.annihil.us/u/prod/marvel/i/mg/c/50/527bb6fc4ec43.jpg
1010848,Silhouette,"Silhouette Chord is a descendant of the Dragon's Breadth cult, which spent centuries trying to master the Well of All Things, a hidden interdimensional mystic energy breach in Cambodia.",1969-12-31T19:00:00-0500,8,5,10,10,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1017815,Silk (Cindy Moon),,2021-08-05T15:34:51-0400,88,24,89,89,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010856,Silk Fever,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010339,Silver Centurion,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009589,Silver Fox,"Silver Fox was a young member of the Blackfoot Indian tribe who, in the early 1910s, fell in love with a young mutant named Logan and shared a cabin with him in a remote community in the Canadian Rockies.",1969-12-31T19:00:00-0500,14,4,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c003c19078c3.jpg
1009590,Silver Sable,"Silver Sable trained her entire life, becoming a master of a wide variety of weapons and training in all forms of hand-to-hand combat in preparation for the day she would inherit leadership of the Wild Pack.",2014-04-29T14:51:32-0400,79,35,85,85,0,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3.jpg
